Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (min),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
16407,Ref 1,197314.53,2752,0,0.0,27.0,38.096632,100.0-1755.0,nan,FTMS + p NSI d Full ms2 849.9280@hcd27.00 [100.0000-1755.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,1199.581996,N/A,N/A,N/A,N/A,IT=80 ,18750.803,N/A,849.9281,2,27.00,41.307,1.60,N/A,N/A,N/A,211753933.7445,70201670.7147,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21745.7,0.000,N/A,N/A,N/A
16408,Ref 1,211396.48,2388,0,0.0,27.0,38.098461,100.0-1045.0,nan,FTMS + p NSI d Full ms2 503.2909@hcd27.00 [100.0000-1045.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809101,N/A,N/A,N/A,N/A,IT=80 ,51287.852,N/A,503.2908,2,27.00,24.460,1.60,N/A,N/A,N/A,211753932.1109,70201669.6287,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28590.0,0.000,N/A,N/A,N/A
16409,Ref 1,159778.45,2672,0,0.0,27.0,38.10029,100.0-1220.0,nan,FTMS + p NSI d Full ms2 587.8487@hcd27.00 [100.0000-1220.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,240.1332491,N/A,N/A,N/A,N/A,IT=80 ,12063.088,N/A,587.8487,2,27.00,28.569,1.60,N/A,N/A,N/A,211753934.1930,70201671.0056,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,19866.3,0.000,N/A,N/A,N/A
16411,Ref 1,234005.19,2536,0,0.0,27.0,38.106074,100.0-1565.0,nan,FTMS + p NSI d Full ms2 757.4042@hcd27.00 [100.0000-1565.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1649158,N/A,N/A,N/A,N/A,IT=80 ,21184.127,N/A,757.4042,2,27.00,36.810,1.60,N/A,N/A,N/A,211753932.1030,70201669.6296,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28623.1,0.000,N/A,N/A,N/A
16412,Ref 1,97691.969,1908,0,0.0,27.0,38.107884,100.0-955.0,nan,FTMS + p NSI d Full ms2 458.2484@hcd27.00 [100.0000-955.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,632.3349456,N/A,N/A,N/A,N/A,IT=80 ,14395.36,N/A,458.2484,2,27.00,22.271,1.60,N/A,N/A,N/A,211753935.2084,70201671.6785,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,15612.1,0.000,N/A,N/A,N/A
16413,Ref 1,812549.94,5216,0,0.0,27.0,38.109713,100.0-1125.0,nan,FTMS + p NSI d Full ms2 542.3428@hcd27.00 [100.0000-1125.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1334298,N/A,N/A,N/A,N/A,IT=80 ,78352.633,N/A,542.3428,2,27.00,26.358,1.60,N/A,N/A,N/A,211753918.6251,70201660.6883,N/A,N/A,-4.87,-0.08,-0.05,0.04,0,N/A,85094.1,0.000,N/A,N/A,N/A
16414,Ref 1,284250.34,2624,0,0.0,27.0,38.111557,100.0-1330.0,nan,FTMS + p NSI d Full ms2 641.8785@hcd27.00 [100.0000-1330.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,328.1865564,N/A,N/A,N/A,N/A,IT=80 ,32000.705,N/A,641.8785,2,27.00,31.195,1.60,N/A,N/A,N/A,211753930.3282,70201668.4448,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,36059.4,0.000,N/A,N/A,N/A
16415,Ref 1,649912.62,4536,0,0.0,27.0,38.113392,100.0-1350.0,nan,FTMS + p NSI d Full ms2 652.8348@hcd27.00 [100.0000-1350.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,229.0930869,N/A,N/A,N/A,N/A,IT=80 ,95752.664,N/A,652.8348,2,27.00,31.728,1.60,N/A,N/A,N/A,211753922.6375,70201663.3569,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,68282.5,0.000,N/A,N/A,N/A
16416,Ref 1,769219.94,4300,0,0.0,27.0,38.115219,100.0-1000.0,nan,FTMS + p NSI d Full ms2 479.7716@hcd27.00 [100.0000-1000.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809159,N/A,N/A,N/A,N/A,IT=80 ,132058.3,N/A,479.7716,2,27.00,23.317,1.60,N/A,N/A,N/A,211753918.5381,70201660.6213,N/A,N/A,-4.87,-0.08,-0.05,0.04,0,N/A,85458.5,0.000,N/A,N/A,N/A
16417,Ref 1,741596.75,2908,0,0.0,27.0,38.117032,100.0-860.0,nan,FTMS + p NSI d Full ms2 412.7370@hcd27.00 [100.0000-860.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809397,N/A,N/A,N/A,N/A,IT=80 ,222818.12,N/A,412.7370,2,27.00,20.059,1.60,N/A,N/A,N/A,211753919.4667,70201661.2447,N/A,N/A,-4.87,-0.08,-0.05,0.04,0,N/A,81567.6,0.000,N/A,N/A,N/A
16418,Ref 1,226476.8,2488,0,0.0,27.0,38.118846,100.0-915.0,nan,FTMS + p NSI d Full ms2 440.2323@hcd27.00 [100.0000-915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,197.1284028,N/A,N/A,N/A,N/A,IT=80 ,24747.256,N/A,440.2323,2,27.00,21.395,1.60,N/A,N/A,N/A,211753931.9605,70201669.5303,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,29220.5,0.000,N/A,N/A,N/A
16419,Ref 1,339315.81,3556,0,0.0,27.0,38.120678,100.0-1115.0,nan,FTMS + p NSI d Full ms2 536.3024@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.180383,N/A,N/A,N/A,N/A,IT=80 ,42753.188,N/A,536.3024,2,27.00,26.064,1.60,N/A,N/A,N/A,211753928.8419,70201667.4666,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,42286.9,0.000,N/A,N/A,N/A
16420,Ref 1,121981.0,2292,0,0.0,27.0,38.122507,100.0-1245.0,nan,FTMS + p NSI d Full ms2 599.8378@hcd27.00 [100.0000-1245.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,414.2717136,N/A,N/A,N/A,N/A,IT=80 ,14226.695,N/A,599.8378,2,27.00,29.152,1.60,N/A,N/A,N/A,211753934.7639,70201671.3890,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,17474.5,0.000,N/A,N/A,N/A
16422,Ref 1,408029.53,2836,0,0.0,27.0,38.126294,100.0-995.0,nan,FTMS + p NSI d Full ms2 477.3053@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1803966,N/A,N/A,N/A,N/A,IT=80 ,77860.266,N/A,477.3053,2,27.00,23.197,1.60,N/A,N/A,N/A,211753927.4642,70201666.5591,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,48059.1,0.000,N/A,N/A,N/A
16423,Ref 1,116238.76,1980,0,0.0,27.0,38.12814,100.0-1775.0,nan,FTMS + p NSI d Full ms2 859.8886@hcd27.00 [100.0000-1775.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,304.1136147,N/A,N/A,N/A,N/A,IT=80 ,11631.463,N/A,859.8886,2,27.00,41.791,1.60,N/A,N/A,N/A,211753934.7398,70201671.3810,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,17575.4,0.000,N/A,N/A,N/A
16424,Ref 1,188570.8,1908,0,0.0,27.0,38.129953,100.0-950.0,nan,FTMS + p NSI d Full ms2 456.2658@hcd27.00 [100.0000-950.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756829,N/A,N/A,N/A,N/A,IT=80 ,49318.086,N/A,456.2658,2,27.00,22.175,1.60,N/A,N/A,N/A,211753932.1705,70201669.6693,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28340.3,0.000,N/A,N/A,N/A
16425,Ref 1,208118.27,2328,0,0.0,27.0,38.131782,100.0-1315.0,nan,FTMS + p NSI d Full ms2 635.7930@hcd27.00 [100.0000-1315.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,105.0661284,N/A,N/A,N/A,N/A,IT=80 ,48712.215,N/A,635.7930,2,27.00,30.900,1.60,N/A,N/A,N/A,211753932.9178,70201670.1597,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,25209.4,0.000,N/A,N/A,N/A
16426,Ref 1,313285.84,3788,0,0.0,27.0,38.133611,100.0-1185.0,nan,FTMS + p NSI d Full ms2 571.2897@hcd27.00 [100.0000-1185.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756438,N/A,N/A,N/A,N/A,IT=80 ,38498.656,N/A,571.2898,2,27.00,27.765,1.60,N/A,N/A,N/A,211753930.1474,70201668.3328,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,36816.9,0.000,N/A,N/A,N/A
16427,Ref 1,276818.56,3076,0,0.0,27.0,38.13544,100.0-1300.0,nan,FTMS + p NSI d Full ms2 627.8158@hcd27.00 [100.0000-1300.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756891,N/A,N/A,N/A,N/A,IT=80 ,74173.109,N/A,627.8158,2,27.00,30.512,1.60,N/A,N/A,N/A,211753930.9914,70201668.8865,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,33280.8,0.000,N/A,N/A,N/A
16428,Ref 1,148514.73,1644,0,0.0,27.0,38.13725,100.0-760.0,nan,FTMS + p NSI d Full ms2 362.2420@hcd27.00 [100.0000-760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,130.0861685,N/A,N/A,N/A,N/A,IT=80 ,22643.592,N/A,362.2420,2,27.00,17.605,1.60,N/A,N/A,N/A,211753933.5207,70201670.5642,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,22683.3,0.000,N/A,N/A,N/A
16429,Ref 1,216094.23,2720,0,0.0,27.0,38.13908,100.0-1290.0,nan,FTMS + p NSI d Full ms2 623.8435@hcd27.00 [100.0000-1290.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808786,N/A,N/A,N/A,N/A,IT=80 ,31840.143,N/A,623.8435,2,27.00,30.319,1.60,N/A,N/A,N/A,211753932.3319,70201669.7817,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,27664.2,0.000,N/A,N/A,N/A
16430,Ref 1,306907.0,3964,0,0.0,27.0,38.140915,100.0-1915.0,nan,FTMS + p NSI d Full ms2 619.9750@hcd27.00 [100.0000-1915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1231054,N/A,N/A,N/A,N/A,IT=80 ,23561.371,N/A,619.6411,3,27.00,28.457,1.60,N/A,N/A,N/A,211753930.4718,70201668.5444,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,35457.7,0.000,N/A,N/A,N/A
16431,Ref 1,83549.922,1332,0,0.0,27.0,38.142767,100.0-1555.0,nan,FTMS + p NSI d Full ms2 753.8845@hcd27.00 [100.0000-1555.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0755503,N/A,N/A,N/A,N/A,IT=80 ,16370.24,N/A,753.8844,2,27.00,36.639,1.60,N/A,N/A,N/A,211753934.7974,70201671.4070,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,17334.2,0.000,N/A,N/A,N/A
16433,Ref 1,351710.84,3544,0,0.0,27.0,38.146567,100.0-1255.0,nan,FTMS + p NSI d Full ms2 604.8018@hcd27.00 [100.0000-1255.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809062,N/A,N/A,N/A,N/A,IT=80 ,37663.207,N/A,604.8018,2,27.00,29.393,1.60,N/A,N/A,N/A,211753929.3224,70201667.7715,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,40273.8,0.000,N/A,N/A,N/A
16434,Ref 1,130649.45,2056,0,0.0,27.0,38.148413,100.0-1815.0,nan,FTMS + p NSI d Full ms2 881.4132@hcd27.00 [100.0000-1815.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,658.3519068,N/A,N/A,N/A,N/A,IT=80 ,19905.201,N/A,881.4132,2,27.00,42.837,1.60,N/A,N/A,N/A,211753934.9312,70201671.4999,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16773.5,0.000,N/A,N/A,N/A
16435,Ref 1,384405.34,3740,0,0.0,27.0,38.150242,100.0-1320.0,nan,FTMS + p NSI d Full ms2 637.3358@hcd27.00 [100.0000-1320.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,240.0977698,N/A,N/A,N/A,N/A,IT=80 ,47910.75,N/A,637.3358,2,27.00,30.975,1.60,N/A,N/A,N/A,211753928.9099,70201667.5065,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,42002.0,0.000,N/A,N/A,N/A
16436,Ref 1,184779.58,2040,0,0.0,27.0,38.152071,100.0-1020.0,nan,FTMS + p NSI d Full ms2 490.2650@hcd27.00 [100.0000-1020.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1232929,N/A,N/A,N/A,N/A,IT=80 ,62835.434,N/A,490.2650,2,27.00,23.827,1.60,N/A,N/A,N/A,211753932.7145,70201670.0299,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,26061.1,0.000,N/A,N/A,N/A
16437,Ref 1,234394.08,2816,0,0.0,27.0,38.153923,100.0-1590.0,nan,FTMS + p NSI d Full ms2 770.9070@hcd27.00 [100.0000-1590.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,286.1393084,N/A,N/A,N/A,N/A,IT=80 ,29791.793,N/A,770.9070,2,27.00,37.466,1.60,N/A,N/A,N/A,211753932.3479,70201669.7940,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,27597.1,0.000,N/A,N/A,N/A
16438,Ref 1,162946.66,3016,0,0.0,27.0,38.155767,100.0-2345.0,nan,FTMS + p NSI d Full ms2 759.0227@hcd27.00 [100.0000-2345.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1640787,N/A,N/A,N/A,N/A,IT=80 ,9030.8955,N/A,758.6881,3,27.00,34.839,1.60,N/A,N/A,N/A,211753934.1463,70201670.9658,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,20062.2,0.000,N/A,N/A,N/A
16439,Ref 1,138538.16,2304,0,0.0,27.0,38.157596,100.0-1620.0,nan,FTMS + p NSI d Full ms2 522.5977@hcd27.00 [100.0000-1620.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0712803,N/A,N/A,N/A,N/A,IT=80 ,11857.797,N/A,522.5977,3,27.00,23.987,1.60,N/A,N/A,N/A,211753933.9859,70201670.8710,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,20734.3,0.000,N/A,N/A,N/A
16440,Ref 1,97822.555,1792,0,0.0,27.0,38.159448,100.0-1495.0,nan,FTMS + p NSI d Full ms2 722.4023@hcd27.00 [100.0000-1495.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1806631,N/A,N/A,N/A,N/A,IT=80 ,18433.502,N/A,722.4024,2,27.00,35.109,1.60,N/A,N/A,N/A,211753934.9186,70201671.4923,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16826.1,0.000,N/A,N/A,N/A
16441,Ref 1,152271.22,2532,0,0.0,27.0,38.161275,100.0-1130.0,nan,FTMS + p NSI d Full ms2 544.2800@hcd27.00 [100.0000-1130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5808439,N/A,N/A,N/A,N/A,IT=80 ,11056.72,N/A,544.2801,2,27.00,26.452,1.60,N/A,N/A,N/A,211753933.6164,70201670.6237,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,22282.3,0.000,N/A,N/A,N/A
16442,Ref 1,224687.34,2424,0,0.0,27.0,38.163127,100.0-1440.0,nan,FTMS + p NSI d Full ms2 696.8828@hcd27.00 [100.0000-1440.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757237,N/A,N/A,N/A,N/A,IT=80 ,40746.68,N/A,696.3817,2,27.00,33.868,1.60,N/A,N/A,N/A,211753932.4327,70201669.8394,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,27242.0,0.000,N/A,N/A,N/A
16444,Ref 1,151524.25,2468,0,0.0,27.0,38.166963,100.0-1375.0,nan,FTMS + p NSI d Full ms2 665.8442@hcd27.00 [100.0000-1375.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,446.202408,N/A,N/A,N/A,N/A,IT=80 ,15215.921,N/A,665.8443,2,27.00,32.360,1.60,N/A,N/A,N/A,211753933.8171,70201670.7700,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21441.4,0.000,N/A,N/A,N/A
16445,Ref 1,258763.12,2704,0,0.0,27.0,38.168792,100.0-2130.0,nan,FTMS + p NSI d Full ms2 689.9937@hcd27.00 [100.0000-2130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714109,N/A,N/A,N/A,N/A,IT=80 ,28872.264,N/A,689.6597,3,27.00,31.671,1.60,N/A,N/A,N/A,211753931.6007,70201669.2862,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,30727.6,0.000,N/A,N/A,N/A
16446,Ref 1,704008.88,3720,0,0.0,27.0,38.170619,100.0-1200.0,nan,FTMS + p NSI d Full ms2 577.7910@hcd27.00 [100.0000-1200.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808966,N/A,N/A,N/A,N/A,IT=80 ,268866.41,N/A,577.7910,2,27.00,28.081,1.60,N/A,N/A,N/A,211753921.6752,70201662.7016,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,72314.5,-0.020,N/A,N/A,N/A
16447,Ref 1,180648.06,2224,0,0.0,27.0,38.172448,100.0-1055.0,nan,FTMS + p NSI d Full ms2 506.8242@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809084,N/A,N/A,N/A,N/A,IT=80 ,24541.188,N/A,506.8242,2,27.00,24.632,1.60,N/A,N/A,N/A,211753932.1631,70201669.6668,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28371.5,0.000,N/A,N/A,N/A
16448,Ref 1,77529.336,1640,0,0.0,27.0,38.1743,100.0-1470.0,nan,FTMS + p NSI d Full ms2 710.8173@hcd27.00 [100.0000-1470.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0760923,N/A,N/A,N/A,N/A,IT=80 ,12102.369,N/A,710.8173,2,27.00,34.546,1.60,N/A,N/A,N/A,211753935.6892,70201671.9974,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,13597.5,0.000,N/A,N/A,N/A
16449,Ref 1,130057.98,2248,0,0.0,27.0,38.176127,100.0-1365.0,nan,FTMS + p NSI d Full ms2 660.3579@hcd27.00 [100.0000-1365.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,909.4489989,N/A,N/A,N/A,N/A,IT=80 ,13694.562,N/A,660.3579,2,27.00,32.093,1.60,N/A,N/A,N/A,211753934.3129,70201671.0869,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,19364.1,0.000,N/A,N/A,N/A
16450,Ref 1,194363.62,2488,0,0.0,27.0,38.177942,100.0-935.0,nan,FTMS + p NSI d Full ms2 449.7844@hcd27.00 [100.0000-935.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,357.2495652,N/A,N/A,N/A,N/A,IT=80 ,24642.092,N/A,449.7844,2,27.00,21.860,1.60,N/A,N/A,N/A,211753932.1162,70201669.6339,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28567.9,0.000,N/A,N/A,N/A
16451,Ref 1,160772.91,2492,0,0.0,27.0,38.179802,100.0-1905.0,nan,FTMS + p NSI d Full ms2 924.4033@hcd27.00 [100.0000-1905.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,442.1567127,N/A,N/A,N/A,N/A,IT=80 ,10864.016,N/A,924.4033,2,27.00,44.926,1.60,N/A,N/A,N/A,211753933.9016,70201670.8118,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21087.4,0.000,N/A,N/A,N/A
16452,Ref 1,226207.91,2608,0,0.0,27.0,38.181631,100.0-1105.0,nan,FTMS + p NSI d Full ms2 531.8005@hcd27.00 [100.0000-1105.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1283756,N/A,N/A,N/A,N/A,IT=80 ,58327.941,N/A,531.8005,2,27.00,25.846,1.60,N/A,N/A,N/A,211753931.7428,70201669.3818,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,30132.5,0.000,N/A,N/A,N/A
16453,Ref 1,71069.039,1652,0,0.0,27.0,38.183477,100.0-1690.0,nan,FTMS + p NSI d Full ms2 819.9307@hcd27.00 [100.0000-1690.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,244.1655859,N/A,N/A,N/A,N/A,IT=80 ,15474.15,N/A,819.9307,2,27.00,39.849,1.60,N/A,N/A,N/A,211753935.7470,70201672.0409,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,13355.1,0.000,N/A,N/A,N/A
16455,Ref 1,107826.9,1752,0,0.0,27.0,38.189279,100.0-1405.0,nan,FTMS + p NSI d Full ms2 679.3757@hcd27.00 [100.0000-1405.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1286063,N/A,N/A,N/A,N/A,IT=80 ,22659.574,N/A,679.3757,2,27.00,33.018,1.60,N/A,N/A,N/A,211753934.6168,70201671.2882,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,18090.8,0.000,N/A,N/A,N/A
16456,Ref 1,88176.344,1748,0,0.0,27.0,38.191106,100.0-1815.0,nan,FTMS + p NSI d Full ms2 586.9877@hcd27.00 [100.0000-1815.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,458.2694276,N/A,N/A,N/A,N/A,IT=80 ,13299.337,N/A,586.6536,3,27.00,26.943,1.60,N/A,N/A,N/A,211753935.2205,70201671.6929,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,15561.4,0.000,N/A,N/A,N/A
16457,Ref 1,339102.62,4084,0,0.0,27.0,38.192936,100.0-1330.0,nan,FTMS + p NSI d Full ms2 641.3811@hcd27.00 [100.0000-1330.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,753.4609852,N/A,N/A,N/A,N/A,IT=80 ,52418.332,N/A,641.3811,2,27.00,31.171,1.60,N/A,N/A,N/A,211753929.3700,70201667.8116,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,40074.3,0.000,N/A,N/A,N/A
16458,Ref 1,240830.88,2632,0,0.0,27.0,38.194765,100.0-1340.0,nan,FTMS + p NSI d Full ms2 646.2944@hcd27.00 [100.0000-1340.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1076094,N/A,N/A,N/A,N/A,IT=80 ,62532.77,N/A,646.2945,2,27.00,31.410,1.60,N/A,N/A,N/A,211753931.8403,70201669.4558,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,29723.9,0.000,N/A,N/A,N/A
16459,Ref 1,319749.97,3444,0,0.0,27.0,38.196617,100.0-1430.0,nan,FTMS + p NSI d Full ms2 690.8564@hcd27.00 [100.0000-1430.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809199,N/A,N/A,N/A,N/A,IT=80 ,51663.559,N/A,690.8564,2,27.00,33.576,1.60,N/A,N/A,N/A,211753930.3814,70201668.4832,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,35836.4,0.000,N/A,N/A,N/A
16460,Ref 1,218439.16,3084,0,0.0,27.0,38.198446,100.0-1175.0,nan,FTMS + p NSI d Full ms2 567.8063@hcd27.00 [100.0000-1175.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.117807,N/A,N/A,N/A,N/A,IT=80 ,26710.674,N/A,567.8064,2,27.00,27.595,1.60,N/A,N/A,N/A,211753932.2599,70201669.7301,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,27965.9,0.000,N/A,N/A,N/A
16461,Ref 1,233004.02,2856,0,0.0,27.0,38.200273,100.0-1670.0,nan,FTMS + p NSI d Full ms2 538.9637@hcd27.00 [100.0000-1670.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,312.1916126,N/A,N/A,N/A,N/A,IT=80 ,52851.652,N/A,538.9637,3,27.00,24.738,1.60,N/A,N/A,N/A,211753931.7762,70201669.4137,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,29992.5,0.000,N/A,N/A,N/A
16462,Ref 1,37299.703,1156,0,0.0,27.0,38.202125,100.0-1575.0,nan,FTMS + p NSI d Full ms2 761.8750@hcd27.00 [100.0000-1575.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5748327,N/A,N/A,N/A,N/A,IT=80 ,8723.9814,N/A,761.8750,2,27.00,37.027,1.60,N/A,N/A,N/A,211753936.9353,70201672.8266,N/A,N/A,-4.87,-0.08,0.00,0.04,0,N/A,8376.6,0.000,N/A,N/A,N/A
