Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (min),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
18794,Ref 2,1015520.9,7080,0,0.0,27.0,42.059615,100.0-1885.0,nan,FTMS + p NSI d Full ms2 915.4875@hcd27.00 [100.0000-1885.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,1074.546825,N/A,N/A,N/A,N/A,IT=80 ,73013.375,N/A,915.4875,2,27.00,44.493,1.60,N/A,N/A,N/A,211753899.5375,70201648.0322,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,89195.7,0.000,N/A,N/A,N/A
18795,Ref 2,803166.19,5004,0,0.0,27.0,42.061445,100.0-1275.0,nan,FTMS + p NSI d Full ms2 616.8198@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,561.3172748,N/A,N/A,N/A,N/A,IT=80 ,76297.469,N/A,616.8198,2,27.00,29.977,1.60,N/A,N/A,N/A,211753901.5984,70201649.3985,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,80561.0,0.000,N/A,N/A,N/A
18796,Ref 2,181621.0,2832,0,0.0,27.0,42.063274,100.0-1890.0,nan,FTMS + p NSI d Full ms2 610.9950@hcd27.00 [100.0000-1890.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1077753,N/A,N/A,N/A,N/A,IT=80 ,11427.416,N/A,610.6610,3,27.00,28.045,1.60,N/A,N/A,N/A,211753915.0164,70201658.2852,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,24341.1,0.000,N/A,N/A,N/A
18797,Ref 2,132650.67,1880,0,0.0,27.0,42.065117,100.0-2540.0,nan,FTMS + p NSI d Full ms2 823.4038@hcd27.00 [100.0000-2540.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,956.4809971,N/A,N/A,N/A,N/A,IT=80 ,21592.51,N/A,823.0698,3,27.00,37.794,1.60,N/A,N/A,N/A,211753916.5229,70201659.3048,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,18029.1,0.000,N/A,N/A,N/A
18798,Ref 2,230321.47,2696,0,0.0,27.0,42.066963,100.0-1810.0,nan,FTMS + p NSI d Full ms2 877.4708@hcd27.00 [100.0000-1810.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,1282.671369,N/A,N/A,N/A,N/A,IT=80 ,25577.451,N/A,877.4657,2,27.00,42.645,1.60,N/A,N/A,N/A,211753914.1694,70201657.7374,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,27890.2,0.000,N/A,N/A,N/A
18799,Ref 2,89870.391,1496,0,0.0,27.0,42.068809,100.0-1790.0,nan,FTMS + p NSI d Full ms2 867.9506@hcd27.00 [100.0000-1790.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,1291.681625,N/A,N/A,N/A,N/A,IT=80 ,12862.011,N/A,867.9506,2,27.00,42.182,1.60,N/A,N/A,N/A,211753917.5204,70201659.9545,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,13849.9,0.000,N/A,N/A,N/A
18800,Ref 2,65713.992,1420,0,0.0,27.0,42.070655,100.0-1675.0,nan,FTMS + p NSI d Full ms2 811.4167@hcd27.00 [100.0000-1675.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5886605,N/A,N/A,N/A,N/A,IT=80 ,13147.248,N/A,811.4167,2,27.00,39.435,1.60,N/A,N/A,N/A,211753917.8827,70201660.1994,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,12331.8,0.000,N/A,N/A,N/A
18801,Ref 2,89645.977,1860,0,0.0,27.0,42.072517,100.0-1835.0,nan,FTMS + p NSI d Full ms2 888.9717@hcd27.00 [100.0000-1835.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,242.1498375,N/A,N/A,N/A,N/A,IT=80 ,13647.8,N/A,888.4707,2,27.00,43.204,1.60,N/A,N/A,N/A,211753918.2556,70201660.4444,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,10769.3,0.000,N/A,N/A,N/A
18803,Ref 2,43492.879,1120,0,0.0,27.0,42.07644,100.0-1875.0,nan,FTMS + p NSI d Full ms2 910.9426@hcd27.00 [100.0000-1875.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5890041,N/A,N/A,N/A,N/A,IT=80 ,12023.646,N/A,910.9426,2,27.00,44.272,1.60,N/A,N/A,N/A,211753918.9610,70201660.9106,N/A,N/A,-4.91,-0.08,0.00,0.04,0,N/A,7813.9,0.000,N/A,N/A,N/A
18804,Ref 2,64931.664,1340,0,0.0,27.0,42.078286,100.0-1740.0,nan,FTMS + p NSI d Full ms2 843.4274@hcd27.00 [100.0000-1740.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,263.1390134,N/A,N/A,N/A,N/A,IT=80 ,10563.423,N/A,0.0000,2,27.00,40.991,1.60,N/A,N/A,N/A,211753918.1014,70201660.3413,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,11415.3,0.000,N/A,N/A,N/A
18805,Ref 2,218631.66,2444,0,0.0,27.0,42.080113,100.0-1345.0,nan,FTMS + p NSI d Full ms2 648.8810@hcd27.00 [100.0000-1345.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,169.1334821,N/A,N/A,N/A,N/A,IT=80 ,53664.562,N/A,648.8810,2,27.00,31.536,1.60,N/A,N/A,N/A,211753914.5262,70201657.9632,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,26395.2,0.000,N/A,N/A,N/A
18806,Ref 2,200298.19,3056,0,0.0,27.0,42.081942,100.0-1085.0,nan,FTMS + p NSI d Full ms2 522.8015@hcd27.00 [100.0000-1085.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,200.1392296,N/A,N/A,N/A,N/A,IT=80 ,27358.09,N/A,522.8015,2,27.00,25.408,1.60,N/A,N/A,N/A,211753914.5455,70201657.9835,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,26314.1,0.000,N/A,N/A,N/A
18807,Ref 2,119675.48,1548,0,0.0,27.0,42.083755,100.0-740.0,nan,FTMS + p NSI d Full ms2 352.1980@hcd27.00 [100.0000-740.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.10214,N/A,N/A,N/A,N/A,IT=80 ,21665.305,N/A,352.1980,2,27.00,17.117,1.60,N/A,N/A,N/A,211753915.7612,70201658.7922,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,21220.5,0.000,N/A,N/A,N/A
18808,Ref 2,76738.297,1484,0,0.0,27.0,42.085601,100.0-1770.0,nan,FTMS + p NSI d Full ms2 858.4547@hcd27.00 [100.0000-1770.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,1198.670771,N/A,N/A,N/A,N/A,IT=80 ,11296.95,N/A,858.4547,2,27.00,41.721,1.60,N/A,N/A,N/A,211753916.5745,70201659.3323,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,17813.1,0.000,N/A,N/A,N/A
18809,Ref 2,65922.18,1516,0,0.0,27.0,42.087463,100.0-1870.0,nan,FTMS + p NSI d Full ms2 906.4881@hcd27.00 [100.0000-1870.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5635499,N/A,N/A,N/A,N/A,IT=80 ,8622.252,N/A,906.4881,2,27.00,44.055,1.60,N/A,N/A,N/A,211753917.4910,70201659.9378,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,13972.7,0.000,N/A,N/A,N/A
18810,Ref 2,150238.2,1896,0,0.0,27.0,42.089309,100.0-1585.0,nan,FTMS + p NSI d Full ms2 766.8152@hcd27.00 [100.0000-1585.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,203.0484415,N/A,N/A,N/A,N/A,IT=80 ,21739.969,N/A,766.8152,2,27.00,37.267,1.60,N/A,N/A,N/A,211753916.0995,70201659.0153,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,19803.3,0.000,N/A,N/A,N/A
18811,Ref 2,112196.6,1704,0,0.0,27.0,42.091155,100.0-1465.0,nan,FTMS + p NSI d Full ms2 707.8835@hcd27.00 [100.0000-1465.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,261.122882,N/A,N/A,N/A,N/A,IT=80 ,25814.289,N/A,707.8835,2,27.00,34.403,1.60,N/A,N/A,N/A,211753917.1667,70201659.7159,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,15331.9,0.000,N/A,N/A,N/A
18813,Ref 2,1663770.5,4980,0,0.0,27.0,42.096698,100.0-1655.0,nan,FTMS + p NSI d Full ms2 801.4156@hcd27.00 [100.0000-1655.0000],On,1,61.278,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,862.408056,N/A,N/A,N/A,N/A,IT=61 ,236306.48,N/A,801.4156,2,27.00,38.949,1.60,N/A,N/A,N/A,211753893.0909,70201643.7590,N/A,N/A,-4.91,-0.08,-0.07,0.04,0,N/A,116206.4,0.000,N/A,N/A,N/A
18814,Ref 2,47950.602,1116,0,0.0,27.0,42.098561,100.0-2195.0,nan,FTMS + p NSI d Full ms2 1067.5887@hcd27.00 [100.0000-2195.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.594209,N/A,N/A,N/A,N/A,IT=80 ,8454.5137,N/A,1067.0877,2,27.00,51.885,1.60,N/A,N/A,N/A,211753918.4228,70201660.5484,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,10068.8,0.000,N/A,N/A,N/A
18815,Ref 2,699186.62,4372,0,0.0,27.0,42.10039,100.0-1310.0,nan,FTMS + p NSI d Full ms2 633.3139@hcd27.00 [100.0000-1310.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1232252,N/A,N/A,N/A,N/A,IT=80 ,153419.33,N/A,633.3139,2,27.00,30.779,1.60,N/A,N/A,N/A,211753903.4557,70201650.6349,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,72779.1,0.000,N/A,N/A,N/A
18816,Ref 2,778921.25,5208,0,0.0,27.0,42.102225,100.0-1370.0,nan,FTMS + p NSI d Full ms2 662.8452@hcd27.00 [100.0000-1370.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1283684,N/A,N/A,N/A,N/A,IT=80 ,86229.055,N/A,662.8452,2,27.00,32.214,1.60,N/A,N/A,N/A,211753902.8779,70201650.2457,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,75199.8,0.000,N/A,N/A,N/A
18817,Ref 2,704581.12,5704,0,0.0,27.0,42.103896,100.0-2105.0,nan,FTMS + p NSI d Full ms2 681.0421@hcd27.00 [100.0000-2105.0000],On,1,70.615,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1648182,N/A,N/A,N/A,N/A,IT=71 ,91392.242,N/A,681.0421,3,27.00,31.260,1.60,N/A,N/A,N/A,211753904.9571,70201651.6250,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,66488.5,0.000,N/A,N/A,N/A
18818,Ref 2,169122.44,2228,0,0.0,27.0,42.105725,100.0-1150.0,nan,FTMS + p NSI d Full ms2 554.7879@hcd27.00 [100.0000-1150.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,391.2324415,N/A,N/A,N/A,N/A,IT=80 ,23405.473,N/A,554.7879,2,27.00,26.963,1.60,N/A,N/A,N/A,211753915.2840,70201658.4710,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,23220.1,0.000,N/A,N/A,N/A
18819,Ref 2,242292.36,2472,0,0.0,27.0,42.107555,100.0-1090.0,nan,FTMS + p NSI d Full ms2 525.2847@hcd27.00 [100.0000-1090.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1232087,N/A,N/A,N/A,N/A,IT=80 ,54116.121,N/A,525.2847,2,27.00,25.529,1.60,N/A,N/A,N/A,211753912.8778,70201656.8827,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,33301.6,0.000,N/A,N/A,N/A
18820,Ref 2,180684.69,2224,0,0.0,27.0,42.109417,100.0-1970.0,nan,FTMS + p NSI d Full ms2 955.9988@hcd27.00 [100.0000-1970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,811.4302474,N/A,N/A,N/A,N/A,IT=80 ,42364.492,N/A,955.4978,2,27.00,46.462,1.60,N/A,N/A,N/A,211753915.8559,70201658.8513,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,20824.0,0.000,N/A,N/A,N/A
18821,Ref 2,176938.97,2816,0,0.0,27.0,42.111246,100.0-1690.0,nan,FTMS + p NSI d Full ms2 545.6267@hcd27.00 [100.0000-1690.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,849.4782048,N/A,N/A,N/A,N/A,IT=80 ,14533.009,N/A,545.6267,3,27.00,25.044,1.60,N/A,N/A,N/A,211753914.3356,70201657.8480,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,27193.9,0.000,N/A,N/A,N/A
18822,Ref 2,123841.77,2172,0,0.0,27.0,42.113075,100.0-1260.0,nan,FTMS + p NSI d Full ms2 607.8267@hcd27.00 [100.0000-1260.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,133.0606921,N/A,N/A,N/A,N/A,IT=80 ,15156.52,N/A,607.8267,2,27.00,29.540,1.60,N/A,N/A,N/A,211753916.7307,70201659.4326,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,17158.6,0.000,N/A,N/A,N/A
18824,Ref 2,215407.14,2232,0,0.0,27.0,42.116863,100.0-1125.0,nan,FTMS + p NSI d Full ms2 542.2910@hcd27.00 [100.0000-1125.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808313,N/A,N/A,N/A,N/A,IT=80 ,72556.984,N/A,542.2910,2,27.00,26.355,1.60,N/A,N/A,N/A,211753913.9551,70201657.5901,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,28788.0,0.000,N/A,N/A,N/A
18825,Ref 2,183952.69,2380,0,0.0,27.0,42.1187,100.0-1360.0,nan,FTMS + p NSI d Full ms2 658.3551@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,159.0914655,N/A,N/A,N/A,N/A,IT=80 ,19849.1,N/A,658.3551,2,27.00,31.996,1.60,N/A,N/A,N/A,211753915.2958,70201658.4784,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,23170.5,0.000,N/A,N/A,N/A
18826,Ref 2,1674445.5,4556,0,0.0,27.0,42.119988,100.0-1355.0,nan,FTMS + p NSI d Full ms2 655.3234@hcd27.00 [100.0000-1355.0000],On,1,47.493,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1075463,N/A,N/A,N/A,N/A,IT=47 ,234404.0,N/A,655.3234,2,27.00,31.849,1.60,N/A,N/A,N/A,211753897.1921,70201646.4779,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,99023.0,0.000,N/A,N/A,N/A
18827,Ref 2,166949.25,1956,0,0.0,27.0,42.121834,100.0-1615.0,nan,FTMS + p NSI d Full ms2 782.3517@hcd27.00 [100.0000-1615.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756815,N/A,N/A,N/A,N/A,IT=80 ,25644.568,N/A,782.3517,2,27.00,38.022,1.60,N/A,N/A,N/A,211753915.4499,70201658.5850,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,22524.8,0.000,N/A,N/A,N/A
18828,Ref 2,119807.2,1864,0,0.0,27.0,42.123646,100.0-1360.0,nan,FTMS + p NSI d Full ms2 437.2178@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809627,N/A,N/A,N/A,N/A,IT=80 ,24689.289,N/A,437.2178,3,27.00,20.068,1.60,N/A,N/A,N/A,211753916.3152,70201659.1527,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,18899.4,0.000,N/A,N/A,N/A
18829,Ref 2,133777.42,1820,0,0.0,27.0,42.125509,100.0-2160.0,nan,FTMS + p NSI d Full ms2 1050.0579@hcd27.00 [100.0000-2160.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,989.5250872,N/A,N/A,N/A,N/A,IT=80 ,16269.983,N/A,1049.5568,2,27.00,51.033,1.60,N/A,N/A,N/A,211753916.7262,70201659.4277,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,17177.3,0.000,N/A,N/A,N/A
18830,Ref 2,70856.766,1620,0,0.0,27.0,42.127357,100.0-1820.0,nan,FTMS + p NSI d Full ms2 883.9691@hcd27.00 [100.0000-1820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,1056.484756,N/A,N/A,N/A,N/A,IT=80 ,7165.8857,N/A,883.9690,2,27.00,42.961,1.60,N/A,N/A,N/A,211753918.1115,70201660.3377,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,11373.2,0.000,N/A,N/A,N/A
18831,Ref 2,72917.523,1584,0,0.0,27.0,42.129188,100.0-1095.0,nan,FTMS + p NSI d Full ms2 528.2744@hcd27.00 [100.0000-1095.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0811648,N/A,N/A,N/A,N/A,IT=80 ,17252.633,N/A,528.2744,2,27.00,25.674,1.60,N/A,N/A,N/A,211753917.4475,70201659.9095,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,14155.0,0.000,N/A,N/A,N/A
18832,Ref 2,71073.805,1876,0,0.0,27.0,42.131,100.0-825.0,nan,FTMS + p NSI d Full ms2 394.2494@hcd27.00 [100.0000-825.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,575.3752347,N/A,N/A,N/A,N/A,IT=80 ,6143.0215,N/A,394.2494,2,27.00,19.161,1.60,N/A,N/A,N/A,211753917.5730,70201659.9893,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,13629.2,0.000,N/A,N/A,N/A
18833,Ref 2,110776.41,2064,0,0.0,27.0,42.132813,100.0-1515.0,nan,FTMS + p NSI d Full ms2 488.5926@hcd27.00 [100.0000-1515.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0810328,N/A,N/A,N/A,N/A,IT=80 ,12286.112,N/A,488.5926,3,27.00,22.426,1.60,N/A,N/A,N/A,211753917.2252,70201659.7630,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,15086.8,0.000,N/A,N/A,N/A
18835,Ref 2,138371.38,1888,0,0.0,27.0,42.13659,100.0-975.0,nan,FTMS + p NSI d Full ms2 468.2526@hcd27.00 [100.0000-975.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808858,N/A,N/A,N/A,N/A,IT=80 ,45086.516,N/A,468.2526,2,27.00,22.757,1.60,N/A,N/A,N/A,211753915.5216,70201658.6261,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,22224.5,0.000,N/A,N/A,N/A
18836,Ref 2,77475.383,1568,0,0.0,27.0,42.138419,100.0-1730.0,nan,FTMS + p NSI d Full ms2 559.3428@hcd27.00 [100.0000-1730.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1802039,N/A,N/A,N/A,N/A,IT=80 ,8500.041,N/A,559.3428,3,27.00,25.674,1.60,N/A,N/A,N/A,211753917.2026,70201659.7486,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,15181.1,0.000,N/A,N/A,N/A
18837,Ref 2,507765.09,4740,0,0.0,27.0,42.140252,100.0-2165.0,nan,FTMS + p NSI d Full ms2 700.3729@hcd27.00 [100.0000-2165.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1283641,N/A,N/A,N/A,N/A,IT=80 ,92057.586,N/A,700.0389,3,27.00,32.147,1.60,N/A,N/A,N/A,211753908.2875,70201653.8318,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,52534.3,0.000,N/A,N/A,N/A
18838,Ref 2,382822.31,3952,0,0.0,27.0,42.142081,100.0-1655.0,nan,FTMS + p NSI d Full ms2 534.6120@hcd27.00 [100.0000-1655.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.117733,N/A,N/A,N/A,N/A,IT=80 ,39941.742,N/A,534.6120,3,27.00,24.539,1.60,N/A,N/A,N/A,211753909.5697,70201654.6799,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,47162.2,0.000,N/A,N/A,N/A
18839,Ref 2,359531.81,3132,0,0.0,27.0,42.143933,100.0-1440.0,nan,FTMS + p NSI d Full ms2 697.3690@hcd27.00 [100.0000-1440.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,910.4239809,N/A,N/A,N/A,N/A,IT=80 ,56002.141,N/A,697.3689,2,27.00,33.892,1.60,N/A,N/A,N/A,211753910.9841,70201655.6308,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,41235.9,0.000,N/A,N/A,N/A
18840,Ref 2,237866.72,2876,0,0.0,27.0,42.145763,100.0-1305.0,nan,FTMS + p NSI d Full ms2 630.8638@hcd27.00 [100.0000-1305.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,159.0915939,N/A,N/A,N/A,N/A,IT=80 ,16441.576,N/A,630.8637,2,27.00,30.660,1.60,N/A,N/A,N/A,211753913.3590,70201657.2052,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,31285.4,0.000,N/A,N/A,N/A
18841,Ref 2,98770.305,1744,0,0.0,27.0,42.147606,100.0-1710.0,nan,FTMS + p NSI d Full ms2 828.9070@hcd27.00 [100.0000-1710.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1643566,N/A,N/A,N/A,N/A,IT=80 ,19295.559,N/A,828.9070,2,27.00,40.285,1.60,N/A,N/A,N/A,211753916.7739,70201659.4608,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,16977.5,0.000,N/A,N/A,N/A
18842,Ref 2,117268.16,2188,0,0.0,27.0,42.149436,100.0-1115.0,nan,FTMS + p NSI d Full ms2 538.2352@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,147.1124505,N/A,N/A,N/A,N/A,IT=80 ,10701.182,N/A,538.2352,2,27.00,26.158,1.60,N/A,N/A,N/A,211753916.0560,70201658.9836,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,19985.6,0.000,N/A,N/A,N/A
18843,Ref 2,97207.039,2188,0,0.0,27.0,42.151248,100.0-1345.0,nan,FTMS + p NSI d Full ms2 432.9220@hcd27.00 [100.0000-1345.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,204.1339385,N/A,N/A,N/A,N/A,IT=80 ,8131.9463,N/A,432.9220,3,27.00,19.871,1.60,N/A,N/A,N/A,211753916.7253,70201659.4343,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,17180.9,0.000,N/A,N/A,N/A
18844,Ref 2,103184.59,1780,0,0.0,27.0,42.153077,100.0-995.0,nan,FTMS + p NSI d Full ms2 477.3058@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1795698,N/A,N/A,N/A,N/A,IT=80 ,14394.061,N/A,477.3058,2,27.00,23.197,1.60,N/A,N/A,N/A,211753916.8987,70201659.5403,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,16454.6,0.000,N/A,N/A,N/A
18846,Ref 2,134421.14,2084,0,0.0,27.0,42.156831,100.0-1240.0,nan,FTMS + p NSI d Full ms2 597.3414@hcd27.00 [100.0000-1240.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,156.0764652,N/A,N/A,N/A,N/A,IT=80 ,13381.387,N/A,597.3380,2,27.00,29.031,1.60,N/A,N/A,N/A,211753915.9096,70201658.8865,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,20599.0,0.000,N/A,N/A,N/A
18847,Ref 2,112370.67,1724,0,0.0,27.0,42.158661,100.0-1030.0,nan,FTMS + p NSI d Full ms2 495.2924@hcd27.00 [100.0000-1030.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808407,N/A,N/A,N/A,N/A,IT=80 ,21754.496,N/A,495.2924,2,27.00,24.071,1.60,N/A,N/A,N/A,211753916.4975,70201659.2756,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,18135.7,0.000,N/A,N/A,N/A
18848,Ref 2,485129.75,3252,0,0.0,27.0,42.160513,100.0-1510.0,nan,FTMS + p NSI d Full ms2 731.9357@hcd27.00 [100.0000-1510.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,242.1495569,N/A,N/A,N/A,N/A,IT=80 ,101839.02,N/A,731.9357,2,27.00,35.572,1.60,N/A,N/A,N/A,211753908.1509,70201653.7380,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,53106.6,0.000,N/A,N/A,N/A
