Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (min),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
25195,UP 2,50.000,33572,15774962.0,62.09421,1910828.0,391.2837758,IT=25;25 ,ii
25196,UP 2,48.851,35516,15708235.0,62.098375,1856096.0,391.283742,IT=24;24 ,ii
25197,UP 2,50.000,33984,15887944.0,62.102396,1958193.5,391.2837201,IT=25;25 ,ii
25198,UP 2,49.246,34624,15757747.0,62.106552,1908644.9,391.2836717,IT=25;25 ,ii
25199,UP 2,50.000,33528,15304581.0,62.110745,1819110.0,391.2837765,IT=25;25 ,ii
25200,UP 2,49.244,32380,15154156.0,62.114912,1850947.6,391.2838057,IT=25;25 ,ii
25201,UP 2,50.000,34744,16453890.0,62.119104,2031392.1,391.2836426,IT=25;25 ,ii
25202,UP 2,49.829,37392,16511936.0,62.123268,1949784.9,391.283604,IT=25;25 ,ii
25203,UP 2,49.253,32196,15831505.0,62.127431,1929212.4,391.2837094,IT=25;25 ,ii
25204,UP 2,50.000,33484,15953454.0,62.131614,1949281.1,391.283644,IT=25;25 ,ii
25205,UP 2,49.518,35384,16355736.0,62.135608,1954431.2,391.2836229,IT=25;25 ,ii
25206,UP 2,50.000,35120,16265796.0,62.139787,1981380.9,391.2836295,IT=25;25 ,ii
25207,UP 2,50.000,33936,16054842.0,62.143958,1999051.4,391.2836582,IT=25;25 ,ii
25208,UP 2,50.000,34272,16052384.0,62.148135,1994010.6,391.2837177,IT=25;25 ,ii
25209,UP 2,50.000,33972,15989972.0,62.152297,1934366.6,391.2837138,IT=25;25 ,ii
25210,UP 2,50.000,32976,15680790.0,62.156297,1917059.2,391.2837494,IT=25;25 ,ii
25211,UP 2,50.000,33728,16470511.0,62.160466,2017569.9,391.2836763,IT=25;25 ,ii
25212,UP 2,50.000,34448,16154022.0,62.164635,1966702.0,391.2837399,IT=25;25 ,ii
25213,UP 2,50.000,31808,15724743.0,62.168804,1968408.8,391.2836921,IT=25;25 ,ii
25214,UP 2,50.000,35084,16624663.0,62.172803,1982618.4,391.2836968,IT=25;25 ,ii
25215,UP 2,50.000,32692,15485360.0,62.177256,1945941.0,391.283689,IT=25;25 ,ii
25216,UP 2,50.000,31960,15529932.0,62.181424,1941945.8,391.2836607,IT=25;25 ,ii
25217,UP 2,50.000,34312,16381399.0,62.185595,2030682.9,391.2835989,IT=25;25 ,ii
25218,UP 2,49.042,33444,16151968.0,62.189747,1959176.8,391.2837524,IT=25;25 ,ii
25219,UP 2,50.000,33776,15688013.0,62.193764,1992270.0,391.2837102,IT=25;25 ,ii
25220,UP 2,50.000,33980,16175266.0,62.197935,1953516.5,391.2836516,IT=25;25 ,ii
25221,UP 2,49.779,31912,15884624.0,62.202112,1934087.0,391.2837053,IT=25;25 ,ii
25222,UP 2,50.000,31168,15837096.0,62.206287,1978449.9,391.2836504,IT=25;25 ,ii
25223,UP 2,50.000,34912,15636436.0,62.210287,1962074.0,391.2837471,IT=25;25 ,ii
25224,UP 2,48.756,32296,16115446.0,62.214437,1988922.5,391.2836871,IT=24;24 ,ii
25225,UP 2,49.428,32124,16113296.0,62.218628,2004394.2,391.2836647,IT=25;25 ,ii
25226,UP 2,47.174,32436,16786520.0,62.22277,2088927.9,391.2836272,IT=24;24 ,ii
25227,UP 2,50.000,33836,15900971.0,62.227001,1965639.5,391.2837167,IT=25;25 ,ii
25228,UP 2,49.141,34552,16433486.0,62.230997,1960597.9,391.2836965,IT=25;25 ,ii
25229,UP 2,50.000,31472,16301273.0,62.235178,2081392.6,391.2836586,IT=25;25 ,ii
25230,UP 2,47.301,32560,15977104.0,62.239309,1955245.2,391.2837907,IT=24;24 ,ii
25231,UP 2,46.324,32532,16530858.0,62.24348,2014032.8,391.2836472,IT=23;23 ,ii
25232,UP 2,50.000,34900,16745063.0,62.247551,2066305.1,391.2836654,IT=25;25 ,ii
25233,UP 2,50.000,32284,16439601.0,62.25173,2065650.0,391.2837601,IT=25;25 ,ii
25234,UP 2,50.000,33948,16224936.0,62.255911,1969692.0,391.2837591,IT=25;25 ,ii
25235,UP 2,50.000,32064,16119629.0,62.260372,2032599.9,391.2837372,IT=25;25 ,ii
25236,UP 2,48.724,33552,16398931.0,62.26453,1995478.9,391.2837227,IT=24;24 ,ii
25237,UP 2,50.000,32132,16433425.0,62.268553,2070003.0,391.2836412,IT=25;25 ,ii
25238,UP 2,49.909,32376,16872570.0,62.272717,2029629.4,391.2836302,IT=25;25 ,ii
25239,UP 2,48.494,31936,16883498.0,62.276865,2080161.5,391.2836801,IT=24;24 ,ii
25240,UP 2,48.105,32472,16479353.0,62.28103,1962996.8,391.2837944,IT=24;24 ,ii
25241,UP 2,46.761,29200,16043644.0,62.285192,2039778.9,391.2837888,IT=23;23 ,ii
25242,UP 2,50.000,31432,15953862.0,62.289259,1978228.1,391.2839115,IT=25;25 ,ii
25243,UP 2,46.761,31560,16993318.0,62.293376,2076285.4,391.2838671,IT=23;23 ,ii
25244,UP 2,48.892,33020,16564485.0,62.297592,1992969.1,391.2837849,IT=24;24 ,ii
25245,UP 2,48.000,32060,16908734.0,62.301755,2096135.9,391.2837713,IT=24;24 ,ii
25246,UP 2,47.837,34360,17119496.0,62.305751,2082460.0,391.2837804,IT=24;24 ,ii
25247,UP 2,48.242,34216,17043986.0,62.309927,2045359.4,391.2837671,IT=24;24 ,ii
25248,UP 2,50.000,33204,17085894.0,62.31413,2117621.8,391.2837001,IT=25;25 ,ii
25249,UP 2,49.603,35452,17012788.0,62.318296,2026032.5,391.2837008,IT=25;25 ,ii
25250,UP 2,50.000,35372,16993088.0,62.322305,2068936.2,391.2837828,IT=25;25 ,ii
25251,UP 2,50.000,34664,16692316.0,62.326473,1979121.5,391.2837889,IT=25;25 ,ii
25252,UP 2,47.099,32608,16998458.0,62.330598,2087710.2,391.283745,IT=24;24 ,ii
25253,UP 2,47.251,32436,16883218.0,62.334788,2092191.4,391.2837626,IT=24;24 ,ii
25254,UP 2,50.000,31176,15962443.0,62.339017,1938832.6,391.283811,IT=25;25 ,ii
25255,UP 2,50.000,33968,16803878.0,62.343473,2046255.8,391.2836457,IT=25;25 ,ii
25256,UP 2,50.000,33572,16997568.0,62.347644,2087022.1,391.2836723,IT=25;25 ,ii
25257,UP 2,48.133,30072,15999012.0,62.351784,1975408.1,391.2836766,IT=24;24 ,ii
25258,UP 2,50.000,32792,16798510.0,62.355986,2073404.0,391.2836035,IT=25;25 ,ii
25259,UP 2,48.521,33052,17277874.0,62.360129,2099719.8,391.28362,IT=24;24 ,ii
25260,UP 2,47.885,32180,16063418.0,62.364125,1949462.1,391.2837539,IT=24;24 ,ii
25261,UP 2,50.000,32516,16550207.0,62.368325,1996828.0,391.2836953,IT=25;25 ,ii
25262,UP 2,50.000,32912,16152341.0,62.372494,1982893.8,391.2837693,IT=25;25 ,ii
25263,UP 2,50.000,34376,17236832.0,62.376665,2090687.4,391.2836556,IT=25;25 ,ii
25264,UP 2,48.950,32516,16148448.0,62.380646,1926391.1,391.2836956,IT=24;24 ,ii
25265,UP 2,48.765,32828,16760896.0,62.384817,2081467.4,391.2837033,IT=24;24 ,ii
25266,UP 2,50.000,31360,16369655.0,62.389015,1966161.9,391.2836788,IT=25;25 ,ii
25267,UP 2,50.000,34656,16740617.0,62.393183,2086976.8,391.2837315,IT=25;25 ,ii
25268,UP 2,46.860,31024,16269918.0,62.3973,1984645.8,391.2837903,IT=23;23 ,ii
25269,UP 2,48.695,34308,16903472.0,62.401504,2080064.8,391.2836671,IT=24;24 ,ii
25270,UP 2,45.531,32440,17442010.0,62.405621,2168828.8,391.2836536,IT=23;23 ,ii
25271,UP 2,45.630,30684,16653619.0,62.409798,2105875.2,391.2838054,IT=23;23 ,ii
25272,UP 2,47.873,31332,16873322.0,62.41401,2009518.8,391.2837027,IT=24;24 ,ii
25273,UP 2,50.000,34472,17075570.0,62.418046,2075927.8,391.2836444,IT=25;25 ,ii
25274,UP 2,44.983,31132,17222490.0,62.422133,2120397.8,391.2837732,IT=22;22 ,ii
25275,UP 2,48.110,32388,16719741.0,62.426571,2061264.6,391.2837369,IT=24;24 ,ii
25276,UP 2,48.866,31988,16653656.0,62.430756,2040496.0,391.2837713,IT=24;24 ,ii
25277,UP 2,46.640,30608,16906596.0,62.434887,2051126.0,391.2837608,IT=23;23 ,ii
25278,UP 2,47.235,31452,17054662.0,62.4389,2110866.2,391.2836308,IT=24;24 ,ii
25279,UP 2,45.603,30792,16773986.0,62.443047,2098006.5,391.2836199,IT=23;23 ,ii
25280,UP 2,49.625,34280,17162384.0,62.447302,2004699.5,391.2836062,IT=25;25 ,ii
25281,UP 2,46.571,31760,17026910.0,62.451429,2074397.9,391.2835863,IT=23;23 ,ii
25282,UP 2,46.624,31648,17326664.0,62.455433,2145659.2,391.2835574,IT=23;23 ,ii
25283,UP 2,46.841,32140,17376496.0,62.459624,2129299.2,391.2835737,IT=23;23 ,ii
25284,UP 2,50.000,32156,16693737.0,62.463847,1982404.5,391.2836069,IT=25;25 ,ii
25285,UP 2,46.945,32404,16649615.0,62.467966,2013359.1,391.2836437,IT=23;23 ,ii
25286,UP 2,48.009,32628,17203908.0,62.472158,2091572.4,391.2835515,IT=24;24 ,ii
25287,UP 2,45.885,33732,17584672.0,62.476122,2169697.8,391.2835696,IT=23;23 ,ii
25288,UP 2,47.765,31588,17240950.0,62.480328,2171013.5,391.2835973,IT=24;24 ,ii
25289,UP 2,46.148,31472,17428314.0,62.484474,2195393.2,391.2835975,IT=23;23 ,ii
25290,UP 2,47.276,33248,16990754.0,62.488668,2085010.6,391.2835926,IT=24;24 ,ii
25291,UP 2,50.000,35740,17047636.0,62.492722,2008338.2,391.2834867,IT=25;25 ,ii
25292,UP 2,48.192,30592,16028954.0,62.496862,1984737.5,391.2836654,IT=24;24 ,ii
25293,UP 2,47.260,29092,15854202.0,62.50103,2027050.6,391.2837165,IT=24;24 ,ii
25294,UP 2,44.810,27784,16142521.0,62.505172,2047232.4,391.2835669,IT=22;22 ,ii
25295,UP 2,46.989,31192,16600368.0,62.509593,2012872.8,391.2836242,IT=23;23 ,ii
25296,UP 2,49.327,33280,16853144.0,62.513809,2069005.8,391.283492,IT=25;25 ,ii
25297,UP 2,50.000,32884,17071858.0,62.517993,2029983.1,391.2835347,IT=25;25 ,ii
25298,UP 2,46.575,29872,16877006.0,62.522103,2089923.5,391.2835596,IT=23;23 ,ii
25299,UP 2,47.531,32140,16839364.0,62.526305,2160764.8,391.2835511,IT=24;24 ,ii
25300,UP 2,50.000,32416,16850528.0,62.530353,2070306.4,391.2834702,IT=25;25 ,ii
25301,UP 2,48.242,30296,16329124.0,62.534497,2078179.8,391.283534,IT=24;24 ,ii
25302,UP 2,45.085,32504,16248007.0,62.538616,2043413.9,391.2836697,IT=23;23 ,ii
25303,UP 2,46.802,32620,16606739.0,62.542818,2000763.0,391.2836121,IT=23;23 ,ii
25304,UP 2,45.393,31952,17111314.0,62.54697,2050405.5,391.2835268,IT=23;23 ,ii
25305,UP 2,47.677,29340,15953904.0,62.551007,2059243.1,391.2836511,IT=24;24 ,ii
25306,UP 2,50.000,31548,15732650.0,62.55522,1941444.5,391.2836746,IT=25;25 ,ii
25307,UP 2,50.000,31916,15786308.0,62.559386,1905054.0,391.2837575,IT=25;25 ,ii
25308,UP 2,47.388,29176,16189009.0,62.563511,1993744.0,391.2837245,IT=24;24 ,ii
25309,UP 2,47.675,30172,17432158.0,62.567515,2214271.2,391.2834968,IT=24;24 ,ii
25310,UP 2,50.000,30628,16145832.0,62.571726,2011720.0,391.2837421,IT=25;25 ,ii
25311,UP 2,47.222,31196,16022724.0,62.575849,1941916.2,391.2836987,IT=24;24 ,ii
25312,UP 2,50.000,31368,16247149.0,62.580067,2090159.9,391.2837428,IT=25;25 ,ii
25313,UP 2,46.839,33060,17042124.0,62.584182,2100507.8,391.2835589,IT=23;23 ,ii
25314,UP 2,50.000,31064,16034068.0,62.588234,1978509.4,391.2837421,IT=25;25 ,ii
25315,UP 2,48.933,32872,16463715.0,62.592676,1978568.1,391.2835683,IT=24;24 ,ii
25316,UP 2,49.558,29176,16834164.0,62.596855,2109444.0,391.2835527,IT=25;25 ,ii
25317,UP 2,49.645,32080,17729544.0,62.601026,2187151.5,391.283609,IT=25;25 ,ii
25318,UP 2,50.000,30528,15527991.0,62.605036,1888968.0,391.2837117,IT=25;25 ,ii
25319,UP 2,50.000,30408,15963184.0,62.609209,1989190.6,391.2837078,IT=25;25 ,ii
25320,UP 2,49.513,32788,16525734.0,62.613378,2037539.8,391.2836766,IT=25;25 ,ii
25321,UP 2,46.069,30684,17159632.0,62.617503,2152540.5,391.2835888,IT=23;23 ,ii
25322,UP 2,50.000,31612,16552664.0,62.621753,2113488.8,391.283683,IT=25;25 ,ii
25323,UP 2,46.740,31060,17705516.0,62.625707,2142792.2,391.2835862,IT=23;23 ,ii
25324,UP 2,50.000,29820,16424829.0,62.629934,1977125.5,391.2835446,IT=25;25 ,ii
25325,UP 2,48.332,32992,17475556.0,62.634086,2132347.0,391.2835247,IT=24;24 ,ii
25326,UP 2,48.592,29824,16951710.0,62.638265,2089575.4,391.2835618,IT=24;24 ,ii
25327,UP 2,47.349,29604,16984110.0,62.642259,2126495.8,391.2835654,IT=24;24 ,ii
25328,UP 2,46.433,31408,16815536.0,62.646427,2099684.5,391.2835433,IT=23;23 ,ii
25329,UP 2,46.201,30536,16655619.0,62.650609,2016189.1,391.2836916,IT=23;23 ,ii
25330,UP 2,49.980,34292,17867752.0,62.654859,2115326.2,391.2835646,IT=25;25 ,ii
25331,UP 2,48.705,30708,15883149.0,62.659015,1988487.4,391.2837947,IT=24;24 ,ii
25332,UP 2,50.000,31276,16214063.0,62.663034,2007984.0,391.2837194,IT=25;25 ,ii
25333,UP 2,46.575,34080,18370766.0,62.667142,2271905.2,391.2835803,IT=23;23 ,ii
25334,UP 2,48.934,28048,15986046.0,62.671358,1972177.8,391.2837754,IT=24;24 ,ii
25335,UP 2,49.668,29508,16830366.0,62.67581,2132144.2,391.2835791,IT=25;25 ,ii
25336,UP 2,45.036,32148,17779672.0,62.679913,2240424.5,391.2837546,IT=23;23 ,ii
25337,UP 2,50.000,31908,16500538.0,62.683994,2045521.5,391.2837913,IT=25;25 ,ii
25338,UP 2,47.304,30456,16514979.0,62.688123,2054180.4,391.2836984,IT=24;24 ,ii
25339,UP 2,50.000,31784,16160423.0,62.692337,1998655.0,391.2838037,IT=25;25 ,ii
25340,UP 2,50.000,32044,17262284.0,62.696517,2114070.0,391.2836064,IT=25;25 ,ii
25341,UP 2,49.011,28376,15824161.0,62.700669,1979246.4,391.2838388,IT=25;25 ,ii
25342,UP 2,48.049,29852,16616355.0,62.704823,2080688.4,391.2837525,IT=24;24 ,ii
25343,UP 2,50.000,32868,16968480.0,62.709042,2101832.8,391.283728,IT=25;25 ,ii
25344,UP 2,50.000,30768,15722798.0,62.713208,1905296.5,391.2839581,IT=25;25 ,ii
25345,UP 2,50.000,31072,15638120.0,62.717375,1963922.1,391.283873,IT=25;25 ,ii
25346,UP 2,45.095,29888,16916336.0,62.721291,2086782.9,391.2837443,IT=23;23 ,ii
25347,UP 2,45.964,29372,16596209.0,62.725479,2123103.8,391.2837496,IT=23;23 ,ii
25348,UP 2,50.000,30280,16053856.0,62.729723,1973006.5,391.2837444,IT=25;25 ,ii
25349,UP 2,50.000,33320,16904884.0,62.733889,2069624.9,391.2836818,IT=25;25 ,ii
25350,UP 2,50.000,29592,15829064.0,62.737891,1989572.8,391.2837213,IT=25;25 ,ii
25351,UP 2,45.567,30136,16584591.0,62.741985,1992166.9,391.2837325,IT=23;23 ,ii
25352,UP 2,48.107,31820,17240690.0,62.746204,2150959.2,391.2836353,IT=24;24 ,ii
25353,UP 2,46.550,28700,16645989.0,62.750348,2086154.2,391.2837249,IT=23;23 ,ii
25354,UP 2,45.115,29144,16912612.0,62.754329,2121219.8,391.2836867,IT=23;23 ,ii
25355,UP 2,47.468,29380,16699149.0,62.758739,2113613.8,391.283659,IT=24;24 ,ii
25356,UP 2,45.652,32464,17497960.0,62.762885,2220245.5,391.2836247,IT=23;23 ,ii
25357,UP 2,47.462,31060,16489801.0,62.767095,2037200.4,391.2837799,IT=24;24 ,ii
25358,UP 2,50.000,30304,16412563.0,62.771322,2057264.0,391.2837021,IT=25;25 ,ii
25359,UP 2,46.735,29796,17026862.0,62.775279,2133427.2,391.2837581,IT=23;23 ,ii
25360,UP 2,50.000,30276,16630871.0,62.779512,2095438.6,391.2836848,IT=25;25 ,ii
25361,UP 2,48.871,29632,15537984.0,62.783678,1938092.0,391.2837668,IT=24;24 ,ii
25362,UP 2,46.240,29020,17329050.0,62.787806,2261464.8,391.2835815,IT=23;23 ,ii
25363,UP 2,50.000,30504,17526360.0,62.792043,2189246.0,391.28351,IT=25;25 ,ii
25364,UP 2,46.473,29504,18041168.0,62.795995,2293688.2,391.2835324,IT=23;23 ,ii
25365,UP 2,44.122,28796,16842726.0,62.80013,2145711.8,391.2837895,IT=22;22 ,ii
25366,UP 2,48.710,31300,16330238.0,62.804387,2010834.0,391.2838852,IT=24;24 ,ii
25367,UP 2,48.069,29360,16573264.0,62.80856,2056394.6,391.2839257,IT=24;24 ,ii
25368,UP 2,44.210,29552,18029158.0,62.812503,2200373.2,391.2836011,IT=22;22 ,ii
25369,UP 2,47.129,30272,17910180.0,62.816739,2261532.0,391.2835882,IT=24;24 ,ii
25370,UP 2,48.077,30692,17471924.0,62.820941,2162612.5,391.2837176,IT=24;24 ,ii
25371,UP 2,44.257,28436,17723564.0,62.825062,2240581.5,391.2837228,IT=22;22 ,ii
25372,UP 2,47.438,29520,16814020.0,62.829297,2127149.2,391.2838382,IT=24;24 ,ii
25373,UP 2,46.235,29796,17460744.0,62.833289,2203661.5,391.2837461,IT=23;23 ,ii
25374,UP 2,50.000,32728,17446586.0,62.837537,2063531.9,391.2836685,IT=25;25 ,ii
25375,UP 2,47.964,29916,17154620.0,62.841966,2180541.5,391.283808,IT=24;24 ,ii
25376,UP 2,47.678,29060,16112930.0,62.846145,2009874.2,391.283859,IT=24;24 ,ii
25377,UP 2,50.000,31192,17044878.0,62.850189,2111881.8,391.2837409,IT=25;25 ,ii
25378,UP 2,44.643,31728,17899626.0,62.854274,2167917.0,391.2837441,IT=22;22 ,ii
25379,UP 2,44.840,31392,17993462.0,62.858453,2205330.0,391.2837499,IT=22;22 ,ii
25380,UP 2,48.794,30676,17133328.0,62.862697,2165975.5,391.2837538,IT=24;24 ,ii
25381,UP 2,45.956,29196,16730428.0,62.866824,2122619.8,391.2838458,IT=23;23 ,ii
25382,UP 2,45.890,29484,17761528.0,62.870826,2187966.8,391.2836467,IT=23;23 ,ii
25383,UP 2,43.550,30964,17964534.0,62.874959,2192391.2,391.2836723,IT=22;22 ,ii
25384,UP 2,45.385,29844,17491496.0,62.879168,2142817.2,391.2836417,IT=23;23 ,ii
25385,UP 2,45.941,31220,18007666.0,62.883359,2222766.8,391.2836494,IT=23;23 ,ii
25386,UP 2,46.901,30208,17909038.0,62.887376,2243213.0,391.2835642,IT=23;23 ,ii
25387,UP 2,46.238,30388,17711534.0,62.891536,2251007.0,391.2837226,IT=23;23 ,ii
25388,UP 2,44.191,29288,17478912.0,62.895676,2135889.0,391.2836673,IT=22;22 ,ii
25389,UP 2,46.413,31536,17920708.0,62.899888,2220946.8,391.2836487,IT=23;23 ,ii
25390,UP 2,45.390,28944,16657392.0,62.904055,2093048.4,391.2837318,IT=23;23 ,ii
25391,UP 2,44.451,32904,17922846.0,62.90804,2155629.0,391.2837112,IT=22;22 ,ii
25392,UP 2,47.659,31940,17365544.0,62.912267,2129301.0,391.2836853,IT=24;24 ,ii
25393,UP 2,43.821,30932,17998872.0,62.916373,2220589.0,391.2836101,IT=22;22 ,ii
25394,UP 2,44.338,28512,17403570.0,62.920559,2175346.5,391.2836497,IT=22;22 ,ii
25395,UP 2,42.965,29184,18343030.0,62.924898,2339217.8,391.283633,IT=21;21 ,ii
25396,UP 2,44.345,30504,18051116.0,62.929105,2249949.8,391.2836717,IT=22;22 ,ii
25397,UP 2,46.047,30920,18183220.0,62.933309,2229404.0,391.2836086,IT=23;23 ,ii
25398,UP 2,44.835,29992,18251796.0,62.937465,2356506.0,391.28364,IT=22;22 ,ii
25399,UP 2,41.554,28052,18595756.0,62.941584,2420384.0,391.2835936,IT=21;21 ,ii
25400,UP 2,44.655,29660,18178504.0,62.94564,2189344.0,391.2836334,IT=22;22 ,ii
25401,UP 2,44.900,28292,18190528.0,62.949815,2308734.2,391.2835616,IT=22;22 ,ii
25402,UP 2,45.068,29680,17614128.0,62.95399,2152491.0,391.2837319,IT=23;23 ,ii
25403,UP 2,45.801,33016,18563880.0,62.958182,2218820.0,391.2836658,IT=23;23 ,ii
25404,UP 2,43.357,28524,18140008.0,62.962138,2328013.0,391.2836754,IT=22;22 ,ii
25405,UP 2,44.251,30640,17553778.0,62.966327,2143763.5,391.2836909,IT=22;22 ,ii
25406,UP 2,42.894,30996,18292236.0,62.970479,2302760.5,391.2836196,IT=21;21 ,ii
25407,UP 2,42.794,29104,18605376.0,62.97465,2245480.0,391.2836633,IT=21;21 ,ii
25408,UP 2,43.855,29348,18410752.0,62.978842,2284068.8,391.2836677,IT=22;22 ,ii
25409,UP 2,46.952,30596,18639112.0,62.982902,2345300.0,391.2836259,IT=23;23 ,ii
25410,UP 2,43.324,27900,18066052.0,62.987017,2179740.0,391.2836646,IT=22;22 ,ii
25411,UP 2,44.714,29696,18378048.0,62.991217,2339067.0,391.283628,IT=22;22 ,ii
25412,UP 2,43.386,29996,18199246.0,62.995369,2260574.0,391.2836604,IT=22;22 ,ii
25413,UP 2,46.174,33008,18605750.0,62.999413,2256658.5,391.283606,IT=23;23 ,ii
25414,UP 2,44.828,31840,18551242.0,63.003565,2323517.8,391.2835893,IT=22;22 ,ii
25415,UP 2,44.240,31864,18397528.0,63.007925,2290074.0,391.283594,IT=22;22 ,ii
25416,UP 2,43.845,29128,18107702.0,63.01209,2242107.5,391.2837154,IT=22;22 ,ii
25417,UP 2,42.738,29124,19340060.0,63.016246,2431041.5,391.2835103,IT=21;21 ,ii
25418,UP 2,43.343,29240,18482446.0,63.020256,2269723.2,391.2835906,IT=22;22 ,ii
25419,UP 2,43.137,31352,18807532.0,63.024425,2294116.5,391.2835871,IT=22;22 ,ii
25420,UP 2,43.763,30516,18538214.0,63.028621,2280733.0,391.2836148,IT=22;22 ,ii
25421,UP 2,43.452,29268,17633342.0,63.0328,2185006.5,391.2836504,IT=22;22 ,ii
25422,UP 2,45.237,30484,18777642.0,63.036839,2379921.5,391.2835517,IT=23;23 ,ii
25423,UP 2,43.819,29580,18402112.0,63.041002,2234540.8,391.283616,IT=22;22 ,ii
25424,UP 2,42.890,29728,19081886.0,63.045169,2347210.2,391.2835681,IT=21;21 ,ii
25425,UP 2,44.837,29512,18253188.0,63.049385,2220219.2,391.2835773,IT=22;22 ,ii
25426,UP 2,44.100,29908,18306170.0,63.05356,2323561.5,391.2835847,IT=22;22 ,ii
25427,UP 2,47.621,32784,18309482.0,63.057631,2281354.8,391.2834868,IT=24;24 ,ii
25428,UP 2,43.251,31484,18840594.0,63.061733,2316820.8,391.2835888,IT=22;22 ,ii
25429,UP 2,44.894,31908,18877904.0,63.065935,2338381.2,391.2835538,IT=22;22 ,ii
25430,UP 2,43.120,28916,18708242.0,63.070097,2327895.0,391.2835817,IT=22;22 ,ii
25431,UP 2,42.844,29088,18705688.0,63.074104,2278944.0,391.2835118,IT=21;21 ,ii
25432,UP 2,43.088,29316,18308274.0,63.07832,2279601.2,391.2833585,IT=22;22 ,ii
25433,UP 2,44.436,30120,18645018.0,63.082514,2370438.2,391.2835008,IT=22;22 ,ii
25434,UP 2,44.254,29636,19142570.0,63.086685,2419571.0,391.2835225,IT=22;22 ,ii
25435,UP 2,46.905,28732,18706578.0,63.091097,2332164.0,391.2834486,IT=23;23 ,ii
25436,UP 2,46.224,31088,18818880.0,63.095262,2352961.5,391.2834387,IT=23;23 ,ii
25437,UP 2,42.915,27680,18675878.0,63.099381,2391386.0,391.283498,IT=21;21 ,ii
25438,UP 2,42.692,29256,19243016.0,63.103549,2436557.5,391.2834525,IT=21;21 ,ii
25439,UP 2,42.779,28964,19199844.0,63.107726,2450918.8,391.2834643,IT=21;21 ,ii
25440,UP 2,42.955,29772,18949366.0,63.111903,2355531.5,391.2835222,IT=21;21 ,ii
25441,UP 2,43.366,29600,19321416.0,63.115916,2466999.8,391.2834885,IT=22;22 ,ii
25442,UP 2,43.084,28844,18426932.0,63.120085,2294777.2,391.2835665,IT=22;22 ,ii
25443,UP 2,44.134,31764,18946240.0,63.124276,2374514.5,391.2835053,IT=22;22 ,ii
25444,UP 2,42.923,30572,19291154.0,63.128433,2389277.8,391.283477,IT=21;21 ,ii
25445,UP 2,44.401,29816,19214622.0,63.132455,2452760.5,391.2835744,IT=22;22 ,ii
25446,UP 2,42.407,27764,19000330.0,63.136599,2441731.8,391.2835218,IT=21;21 ,ii
25447,UP 2,42.951,30728,19392092.0,63.14078,2386614.0,391.2835027,IT=21;21 ,ii
25448,UP 2,43.116,28828,18956390.0,63.14497,2391378.2,391.2835334,IT=22;22 ,ii
25449,UP 2,43.100,28616,19015744.0,63.148984,2427405.5,391.2835112,IT=22;22 ,ii
25450,UP 2,43.116,27720,18923580.0,63.153151,2405924.5,391.2833882,IT=22;22 ,ii
25451,UP 2,42.763,30096,18979294.0,63.15732,2450442.2,391.283563,IT=21;21 ,ii
25452,UP 2,42.497,29888,19075212.0,63.161491,2347887.2,391.2835417,IT=21;21 ,ii
25453,UP 2,42.935,30300,19205500.0,63.16567,2451376.0,391.2834584,IT=21;21 ,ii
25454,UP 2,42.537,30008,19281248.0,63.169661,2440995.5,391.2834851,IT=21;21 ,ii
25455,UP 2,43.474,30164,19736924.0,63.174011,2562213.5,391.2834931,IT=22;22 ,ii
25456,UP 2,41.989,29844,18777084.0,63.178163,2356307.0,391.2833407,IT=21;21 ,ii
25457,UP 2,42.459,27992,18845046.0,63.182343,2432877.2,391.2836219,IT=21;21 ,ii
25458,UP 2,43.943,28020,19303868.0,63.186374,2428049.0,391.2834997,IT=22;22 ,ii
25459,UP 2,42.757,29136,19646242.0,63.190368,2484961.5,391.2834878,IT=21;21 ,ii
25460,UP 2,45.377,29364,18815584.0,63.194601,2298951.8,391.2834799,IT=23;23 ,ii
25461,UP 2,43.921,29700,19246636.0,63.19877,2414624.8,391.2834948,IT=22;22 ,ii
25462,UP 2,43.745,28900,19080508.0,63.202953,2416482.0,391.283505,IT=22;22 ,ii
25463,UP 2,41.977,29476,19433248.0,63.20694,2486178.5,391.2834685,IT=21;21 ,ii
25464,UP 2,42.357,28772,19692878.0,63.211134,2616076.2,391.283419,IT=21;21 ,ii
25465,UP 2,41.405,31272,19752174.0,63.215307,2538434.5,391.2834771,IT=21;21 ,ii
25466,UP 2,45.021,31452,19323954.0,63.219555,2426467.5,391.2835694,IT=23;23 ,ii
25467,UP 2,41.842,28072,19738308.0,63.223515,2536543.0,391.283513,IT=21;21 ,ii
25468,UP 2,42.450,30024,19436750.0,63.227711,2485394.5,391.2835621,IT=21;21 ,ii
25469,UP 2,43.304,31292,19152678.0,63.231915,2363723.8,391.2834453,IT=22;22 ,ii
25470,UP 2,42.141,28712,19687422.0,63.236082,2484363.2,391.2834187,IT=21;21 ,ii
25471,UP 2,46.342,29248,19053846.0,63.240344,2354547.8,391.2834403,IT=23;23 ,ii
25472,UP 2,43.569,31888,19119050.0,63.244311,2309566.8,391.2834802,IT=22;22 ,ii
