Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
8792,UP 2,34250.859,1120,0,0.0,27.0,24.863022,100.0-1275.0,nan,FTMS + p NSI d Full ms2 615.8007@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7129882,N/A,N/A,N/A,N/A,IT=80 ,10185.938,N/A,615.8006,2,27.00,29.928,1.60,N/A,N/A,N/A,211753756.0780,76394384.4075,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10931.7,0.000,N/A,N/A,N/A
8793,UP 2,26318.969,1044,0,0.0,27.0,24.864874,100.0-1420.0,nan,FTMS + p NSI d Full ms2 686.3419@hcd27.00 [100.0000-1420.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6940697,N/A,N/A,N/A,N/A,IT=80 ,4322.5615,N/A,686.3419,2,27.00,33.356,1.60,N/A,N/A,N/A,211753756.6478,76394384.8246,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8888.8,0.000,N/A,N/A,N/A
8794,UP 2,16468.219,812,0,0.0,27.0,24.866686,100.0-820.0,nan,FTMS + p NSI d Full ms2 393.7294@hcd27.00 [100.0000-820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7089668,N/A,N/A,N/A,N/A,IT=80 ,6238.6143,N/A,393.7294,2,27.00,19.135,1.60,N/A,N/A,N/A,211753756.1778,76394384.4851,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10573.7,0.000,N/A,N/A,N/A
8795,UP 2,29797.758,1184,0,0.0,27.0,24.868499,100.0-975.0,nan,FTMS + p NSI d Full ms2 469.6968@hcd27.00 [100.0000-975.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.713258,N/A,N/A,N/A,N/A,IT=80 ,6433.2505,N/A,469.6968,2,27.00,22.827,1.60,N/A,N/A,N/A,211753756.5037,76394384.7137,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9405.3,0.000,N/A,N/A,N/A
8796,UP 2,67934.633,1420,0,0.0,27.0,24.870251,100.0-1355.0,nan,FTMS + p NSI d Full ms2 435.5666@hcd27.00 [100.0000-1355.0000],On,1,76.360,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,435.2704338,N/A,N/A,N/A,N/A,IT=76 ,24926.578,N/A,0.0000,3,27.00,19.993,1.60,N/A,N/A,N/A,211753755.1024,76394383.7088,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,14429.9,0.000,N/A,N/A,N/A
8798,UP 2,29989.867,1104,0,0.0,27.0,24.873899,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2605@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7134796,N/A,N/A,N/A,N/A,IT=80 ,9313.2852,N/A,0.0000,2,27.00,22.612,1.60,N/A,N/A,N/A,211753756.3548,76394384.6079,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9939.2,0.000,N/A,N/A,N/A
8799,UP 2,24910.727,1048,0,0.0,27.0,24.875736,100.0-1380.0,nan,FTMS + p NSI d Full ms2 668.3122@hcd27.00 [100.0000-1380.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7114393,N/A,N/A,N/A,N/A,IT=80 ,5794.7642,N/A,0.0000,2,27.00,32.480,1.60,N/A,N/A,N/A,211753757.0203,76394385.0838,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,7553.0,0.000,N/A,N/A,N/A
8800,UP 2,78630.031,1424,0,0.0,27.0,24.877149,100.0-1105.0,nan,FTMS + p NSI d Full ms2 355.2013@hcd27.00 [100.0000-1105.0000],On,1,55.119,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714344,N/A,N/A,N/A,N/A,IT=55 ,14495.839,N/A,355.2013,3,27.00,16.304,1.60,N/A,N/A,N/A,211753755.0824,76394383.6877,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,14501.7,0.000,N/A,N/A,N/A
8801,UP 2,38489.328,932,0,0.0,27.0,24.878772,100.0-1175.0,nan,FTMS + p NSI d Full ms2 565.8069@hcd27.00 [100.0000-1175.0000],On,1,67.665,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7157862,N/A,N/A,N/A,N/A,IT=68 ,10601.007,N/A,565.8058,2,27.00,27.498,1.60,N/A,N/A,N/A,211753756.8533,76394384.9611,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8151.9,0.000,N/A,N/A,N/A
8802,UP 2,23446.586,1044,0,0.0,27.0,24.880601,100.0-1845.0,nan,FTMS + p NSI d Full ms2 595.6456@hcd27.00 [100.0000-1845.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6960489,N/A,N/A,N/A,N/A,IT=80 ,4135.4512,N/A,595.3116,3,27.00,27.340,1.60,N/A,N/A,N/A,211753756.1350,76394384.4489,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10727.3,0.000,N/A,N/A,N/A
8803,UP 2,38099.008,972,0,0.0,27.0,24.88243,100.0-1555.0,nan,FTMS + p NSI d Full ms2 501.9199@hcd27.00 [100.0000-1555.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1022884,N/A,N/A,N/A,N/A,IT=80 ,17459.926,N/A,501.9202,3,27.00,23.038,1.60,N/A,N/A,N/A,211753755.3773,76394383.9120,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,13444.3,0.000,N/A,N/A,N/A
8804,UP 2,20261.836,860,0,0.0,27.0,24.884282,100.0-1465.0,nan,FTMS + p NSI d Full ms2 708.3053@hcd27.00 [100.0000-1465.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7095548,N/A,N/A,N/A,N/A,IT=80 ,8274.8828,N/A,708.3053,2,27.00,34.424,1.60,N/A,N/A,N/A,211753756.3877,76394384.6302,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9821.2,0.000,N/A,N/A,N/A
8805,UP 2,21098.824,908,0,0.0,27.0,24.886094,100.0-955.0,nan,FTMS + p NSI d Full ms2 458.2487@hcd27.00 [100.0000-955.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7173164,N/A,N/A,N/A,N/A,IT=80 ,9278.0342,N/A,458.2487,2,27.00,22.271,1.60,N/A,N/A,N/A,211753756.9552,76394385.0464,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,7786.6,0.000,N/A,N/A,N/A
8806,UP 2,24289.25,1000,0,0.0,27.0,24.887947,100.0-1535.0,nan,FTMS + p NSI d Full ms2 742.3491@hcd27.00 [100.0000-1535.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7260137,N/A,N/A,N/A,N/A,IT=80 ,5632.0703,N/A,742.3490,2,27.00,36.078,1.60,N/A,N/A,N/A,211753756.8808,76394384.9849,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8053.2,0.000,N/A,N/A,N/A
8807,UP 2,50280.656,1240,0,0.0,27.0,24.889757,100.0-940.0,nan,FTMS + p NSI d Full ms2 450.2640@hcd27.00 [100.0000-940.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1648714,N/A,N/A,N/A,N/A,IT=80 ,11607.526,N/A,0.0000,2,27.00,21.883,1.60,N/A,N/A,N/A,211753755.8207,76394384.2245,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11854.4,0.000,N/A,N/A,N/A
8809,UP 2,51486.898,1504,0,0.0,27.0,24.893405,100.0-1025.0,nan,FTMS + p NSI d Full ms2 492.2389@hcd27.00 [100.0000-1025.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808433,N/A,N/A,N/A,N/A,IT=80 ,8862.9971,N/A,492.2389,2,27.00,23.923,1.60,N/A,N/A,N/A,211753755.7952,76394384.1980,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11945.8,0.000,N/A,N/A,N/A
8810,UP 2,16404.953,944,0,0.0,27.0,24.895234,100.0-1000.0,nan,FTMS + p NSI d Full ms2 480.7480@hcd27.00 [100.0000-1000.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1332987,N/A,N/A,N/A,N/A,IT=80 ,2784.3772,N/A,0.0000,2,27.00,23.364,1.60,N/A,N/A,N/A,211753756.6754,76394384.8484,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8789.6,0.000,N/A,N/A,N/A
8811,UP 2,76894.562,1664,0,0.0,27.0,24.897046,100.0-800.0,nan,FTMS + p NSI d Full ms2 382.2393@hcd27.00 [100.0000-800.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1644281,N/A,N/A,N/A,N/A,IT=80 ,11667.244,N/A,382.2393,2,27.00,18.577,1.60,N/A,N/A,N/A,211753753.9950,76394382.9071,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,18400.5,0.000,N/A,N/A,N/A
8812,UP 2,107772.26,1744,0,0.0,27.0,24.898863,100.0-1245.0,nan,FTMS + p NSI d Full ms2 400.8838@hcd27.00 [100.0000-1245.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0758712,N/A,N/A,N/A,N/A,IT=80 ,40882.621,N/A,400.8838,3,27.00,18.401,1.60,N/A,N/A,N/A,211753753.8077,76394382.7805,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,19072.0,0.000,N/A,N/A,N/A
8813,UP 2,26050.758,1004,0,0.0,27.0,24.900692,100.0-1315.0,nan,FTMS + p NSI d Full ms2 636.2565@hcd27.00 [100.0000-1315.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7019329,N/A,N/A,N/A,N/A,IT=80 ,8811.3574,N/A,636.2565,2,27.00,30.922,1.60,N/A,N/A,N/A,211753756.5251,76394384.7283,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9328.5,0.000,N/A,N/A,N/A
8814,UP 2,22476.219,948,0,0.0,27.0,24.902526,100.0-1350.0,nan,FTMS + p NSI d Full ms2 652.8466@hcd27.00 [100.0000-1350.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7088708,N/A,N/A,N/A,N/A,IT=80 ,8348.7012,N/A,652.8466,2,27.00,31.728,1.60,N/A,N/A,N/A,211753756.8188,76394384.9521,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8275.7,0.000,N/A,N/A,N/A
8815,UP 2,38238.391,1056,0,0.0,27.0,24.904355,100.0-1175.0,nan,FTMS + p NSI d Full ms2 565.7802@hcd27.00 [100.0000-1175.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0715585,N/A,N/A,N/A,N/A,IT=80 ,13160.245,N/A,0.0000,2,27.00,27.497,1.60,N/A,N/A,N/A,211753755.8530,76394384.2535,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11738.7,0.000,N/A,N/A,N/A
8816,UP 2,44110.258,1392,0,0.0,27.0,24.90619,100.0-2210.0,nan,FTMS + p NSI d Full ms2 716.3694@hcd27.00 [100.0000-2210.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.707763,N/A,N/A,N/A,N/A,IT=80 ,7707.1001,N/A,0.0000,3,27.00,32.881,1.60,N/A,N/A,N/A,211753755.3313,76394383.8711,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,13609.2,0.000,N/A,N/A,N/A
8817,UP 2,19869.602,940,0,0.0,27.0,24.908017,100.0-2355.0,nan,FTMS + p NSI d Full ms2 571.5191@hcd27.00 [100.0000-2355.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7272145,N/A,N/A,N/A,N/A,IT=80 ,4043.6658,N/A,0.0000,4,27.00,24.690,1.60,N/A,N/A,N/A,211753756.1703,76394384.4824,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10600.7,0.000,N/A,N/A,N/A
8819,UP 2,20738.805,940,0,0.0,27.0,24.911667,100.0-1100.0,nan,FTMS + p NSI d Full ms2 529.2623@hcd27.00 [100.0000-1100.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7292025,N/A,N/A,N/A,N/A,IT=80 ,5660.8091,N/A,0.0000,2,27.00,25.722,1.60,N/A,N/A,N/A,211753756.5006,76394384.7125,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9416.6,0.000,N/A,N/A,N/A
8820,UP 2,16281.836,800,0,0.0,27.0,24.913519,100.0-1490.0,nan,FTMS + p NSI d Full ms2 721.8762@hcd27.00 [100.0000-1490.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6993767,N/A,N/A,N/A,N/A,IT=80 ,6684.6636,N/A,0.0000,2,27.00,35.083,1.60,N/A,N/A,N/A,211753756.5340,76394384.7385,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9296.8,0.000,N/A,N/A,N/A
8821,UP 2,62034.969,1476,0,0.0,27.0,24.915348,100.0-1730.0,nan,FTMS + p NSI d Full ms2 559.2493@hcd27.00 [100.0000-1730.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,100.0760234,N/A,N/A,N/A,N/A,IT=80 ,8035.2144,N/A,559.2493,3,27.00,25.670,1.60,N/A,N/A,N/A,211753755.6208,76394384.0865,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,12571.0,0.000,N/A,N/A,N/A
8822,UP 2,48785.656,1200,0,0.0,27.0,24.917178,100.0-1020.0,nan,FTMS + p NSI d Full ms2 489.8087@hcd27.00 [100.0000-1020.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0719179,N/A,N/A,N/A,N/A,IT=80 ,11042.084,N/A,489.8087,2,27.00,23.805,1.60,N/A,N/A,N/A,211753755.5122,76394383.9988,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,12960.3,0.000,N/A,N/A,N/A
8823,UP 2,33077.504,1064,0,0.0,27.0,24.919007,100.0-1245.0,nan,FTMS + p NSI d Full ms2 600.8220@hcd27.00 [100.0000-1245.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757456,N/A,N/A,N/A,N/A,IT=80 ,8939.9043,N/A,600.8220,2,27.00,29.200,1.60,N/A,N/A,N/A,211753756.9062,76394385.0045,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,7962.2,0.000,N/A,N/A,N/A
8825,UP 2,24837.531,956,0,0.0,27.0,24.923648,100.0-1175.0,nan,FTMS + p NSI d Full ms2 377.5226@hcd27.00 [100.0000-1175.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0810623,N/A,N/A,N/A,N/A,IT=80 ,6986.6411,N/A,377.5226,3,27.00,17.328,1.60,N/A,N/A,N/A,211753756.8262,76394384.9410,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8249.1,0.000,N/A,N/A,N/A
8826,UP 2,22911.094,996,0,0.0,27.0,24.925476,100.0-1090.0,nan,FTMS + p NSI d Full ms2 525.2331@hcd27.00 [100.0000-1090.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7188538,N/A,N/A,N/A,N/A,IT=80 ,4476.1025,N/A,0.0000,2,27.00,25.526,1.60,N/A,N/A,N/A,211753757.2340,76394385.2407,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,6786.6,0.000,N/A,N/A,N/A
8827,UP 2,157399.09,1200,0,0.0,27.0,24.926227,100.0-810.0,nan,FTMS + p NSI d Full ms2 387.2110@hcd27.00 [100.0000-810.0000],On,1,16.324,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,204.13418,N/A,N/A,N/A,N/A,IT=16 ,24101.613,N/A,387.2110,2,27.00,18.818,1.60,N/A,N/A,N/A,211753756.1191,76394384.4431,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10784.3,0.000,N/A,N/A,N/A
8828,UP 2,32832.727,1152,0,0.0,27.0,24.92804,100.0-1315.0,nan,FTMS + p NSI d Full ms2 422.8959@hcd27.00 [100.0000-1315.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0717022,N/A,N/A,N/A,N/A,IT=80 ,4530.7271,N/A,422.8959,3,27.00,19.411,1.60,N/A,N/A,N/A,211753755.9543,76394384.3213,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11375.2,0.000,N/A,N/A,N/A
8829,UP 2,23465.93,904,0,0.0,27.0,24.929852,100.0-750.0,nan,FTMS + p NSI d Full ms2 357.7130@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7118859,N/A,N/A,N/A,N/A,IT=80 ,11251.008,N/A,357.7130,2,27.00,17.385,1.60,N/A,N/A,N/A,211753756.0975,76394384.4284,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10861.8,0.000,N/A,N/A,N/A
8830,UP 2,24353.219,1000,0,0.0,27.0,24.931705,100.0-2470.0,nan,FTMS + p NSI d Full ms2 801.3312@hcd27.00 [100.0000-2470.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7233418,N/A,N/A,N/A,N/A,IT=80 ,5943.6494,N/A,800.9972,3,27.00,36.781,1.60,N/A,N/A,N/A,211753757.2079,76394385.2243,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,6880.4,0.000,N/A,N/A,N/A
8831,UP 2,23414.117,1000,0,0.0,27.0,24.933515,100.0-1305.0,nan,FTMS + p NSI d Full ms2 420.5782@hcd27.00 [100.0000-1305.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7148512,N/A,N/A,N/A,N/A,IT=80 ,6531.4795,N/A,420.5782,3,27.00,19.305,1.60,N/A,N/A,N/A,211753756.1154,76394384.4349,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10797.5,0.000,N/A,N/A,N/A
8832,UP 2,27607.148,1052,0,0.0,27.0,24.935344,100.0-1010.0,nan,FTMS + p NSI d Full ms2 486.2333@hcd27.00 [100.0000-1010.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6941356,N/A,N/A,N/A,N/A,IT=80 ,5712.1689,N/A,486.2333,2,27.00,23.631,1.60,N/A,N/A,N/A,211753756.4593,76394384.6803,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9564.7,0.000,N/A,N/A,N/A
8833,UP 2,19122.828,812,0,0.0,27.0,24.937179,100.0-1345.0,nan,FTMS + p NSI d Full ms2 649.8065@hcd27.00 [100.0000-1345.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7123069,N/A,N/A,N/A,N/A,IT=80 ,9603.3271,N/A,649.8065,2,27.00,31.581,1.60,N/A,N/A,N/A,211753756.9961,76394385.0716,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,7639.8,0.000,N/A,N/A,N/A
8834,UP 2,9192.9141,704,0,0.0,27.0,24.939009,100.0-1300.0,nan,FTMS + p NSI d Full ms2 627.8209@hcd27.00 [100.0000-1300.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.72083,N/A,N/A,N/A,N/A,IT=80 ,5288.8306,N/A,627.8209,2,27.00,30.512,1.60,N/A,N/A,N/A,211753756.8895,76394384.9915,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8022.1,0.000,N/A,N/A,N/A
8836,UP 2,26080.234,1048,0,0.0,27.0,24.942665,100.0-1325.0,nan,FTMS + p NSI d Full ms2 639.3054@hcd27.00 [100.0000-1325.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6980064,N/A,N/A,N/A,N/A,IT=80 ,5965.3335,N/A,639.3054,2,27.00,31.070,1.60,N/A,N/A,N/A,211753756.6384,76394384.8073,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8922.2,0.000,N/A,N/A,N/A
8837,UP 2,25981.047,1092,0,0.0,27.0,24.944494,100.0-990.0,nan,FTMS + p NSI d Full ms2 475.7434@hcd27.00 [100.0000-990.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0812398,N/A,N/A,N/A,N/A,IT=80 ,3428.4475,N/A,0.0000,2,27.00,23.121,1.60,N/A,N/A,N/A,211753756.7811,76394384.9108,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8410.9,0.000,N/A,N/A,N/A
8839,UP 2,427778.97,2040,0,0.0,27.0,24.948155,100.0-775.0,nan,FTMS + p NSI d Full ms2 371.1819@hcd27.00 [100.0000-775.0000],On,1,27.933,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0810151,N/A,N/A,N/A,N/A,IT=28 ,134665.92,N/A,371.1819,2,27.00,18.039,1.60,N/A,N/A,N/A,211753752.1661,76394381.5919,N/A,N/A,-2.55,-0.08,-0.02,-0.01,0,N/A,24958.3,0.000,N/A,N/A,N/A
8840,UP 2,75723.648,1544,0,0.0,27.0,24.949856,100.0-980.0,nan,FTMS + p NSI d Full ms2 471.2237@hcd27.00 [100.0000-980.0000],On,1,73.467,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,133.0431143,N/A,N/A,N/A,N/A,IT=73 ,10035.289,N/A,471.2237,2,27.00,22.901,1.60,N/A,N/A,N/A,211753755.2679,76394383.8205,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,13836.4,0.000,N/A,N/A,N/A
8841,UP 2,52513.844,1112,0,0.0,27.0,24.951371,100.0-1105.0,nan,FTMS + p NSI d Full ms2 532.2627@hcd27.00 [100.0000-1105.0000],On,1,61.126,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1022304,N/A,N/A,N/A,N/A,IT=61 ,17697.0,N/A,532.2627,2,27.00,25.868,1.60,N/A,N/A,N/A,211753756.2948,76394384.5655,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10154.3,0.000,N/A,N/A,N/A
8842,UP 2,85772.5,1612,0,0.0,27.0,24.952775,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.7155@hcd27.00 [100.0000-865.0000],On,1,55.491,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.1180581,N/A,N/A,N/A,N/A,IT=55 ,12614.529,N/A,414.7155,2,27.00,20.155,1.60,N/A,N/A,N/A,211753754.8877,76394383.5550,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,15199.7,0.000,N/A,N/A,N/A
8843,UP 2,39940.891,1120,0,0.0,27.0,24.954604,100.0-1075.0,nan,FTMS + p NSI d Full ms2 517.2755@hcd27.00 [100.0000-1075.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809803,N/A,N/A,N/A,N/A,IT=80 ,11128.226,N/A,517.2755,2,27.00,25.140,1.60,N/A,N/A,N/A,211753755.5240,76394384.0135,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,12918.1,0.000,N/A,N/A,N/A
8844,UP 2,21946.406,860,0,0.0,27.0,24.956431,100.0-1250.0,nan,FTMS + p NSI d Full ms2 604.3021@hcd27.00 [100.0000-1250.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7033802,N/A,N/A,N/A,N/A,IT=80 ,10856.241,N/A,604.3021,2,27.00,29.369,1.60,N/A,N/A,N/A,211753756.2725,76394384.5505,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10234.2,0.000,N/A,N/A,N/A
8845,UP 2,30498.977,1140,0,0.0,27.0,24.958277,100.0-1730.0,nan,FTMS + p NSI d Full ms2 838.3696@hcd27.00 [100.0000-1730.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7041005,N/A,N/A,N/A,N/A,IT=80 ,4989.4331,N/A,838.3696,2,27.00,40.745,1.60,N/A,N/A,N/A,211753756.8482,76394384.9593,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8170.2,0.000,N/A,N/A,N/A
8846,UP 2,17599.945,904,0,0.0,27.0,24.96009,100.0-915.0,nan,FTMS + p NSI d Full ms2 440.2334@hcd27.00 [100.0000-915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7134356,N/A,N/A,N/A,N/A,IT=80 ,5517.457,N/A,440.2334,2,27.00,21.395,1.60,N/A,N/A,N/A,211753756.4678,76394384.6938,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9534.1,0.000,N/A,N/A,N/A
8847,UP 2,55859.453,1132,0,0.0,27.0,24.961902,100.0-830.0,nan,FTMS + p NSI d Full ms2 396.6816@hcd27.00 [100.0000-830.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0810447,N/A,N/A,N/A,N/A,IT=80 ,23067.877,N/A,396.6816,2,27.00,19.279,1.60,N/A,N/A,N/A,211753755.1765,76394383.7633,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,14164.2,0.000,N/A,N/A,N/A
8848,UP 2,28582.547,1048,0,0.0,27.0,24.963765,100.0-1830.0,nan,FTMS + p NSI d Full ms2 887.3529@hcd27.00 [100.0000-1830.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.717436,N/A,N/A,N/A,N/A,IT=80 ,6812.3779,N/A,887.3529,2,27.00,43.125,1.60,N/A,N/A,N/A,211753757.4504,76394385.4054,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,6010.7,0.000,N/A,N/A,N/A
